"AIC";"Stability";"Predictor";"ID"
"5061";739.214655845403;"Absolute distance";"Spatial 
 structure";563
"5062";691.627535455302;"Relative distance";"Cover";563
"5063";612.323852874282;"Relative distance";"Cover + Spatial 
 structure";563
"5064";749.170476833066;"Relative distance";"Spatial 
 structure";563
"5065";788.359811820292;"Size tipping";"Cover";563
"5066";755.980184830781;"Size tipping";"Cover + Spatial 
 structure";563
"5067";773.268689378676;"Size tipping";"Spatial 
 structure";563
"5068";731.867232683602;"Absolute distance";"Cover";564
"5069";666.212932334569;"Absolute distance";"Cover + Spatial 
 structure";564
"5070";731.792616858775;"Absolute distance";"Spatial 
 structure";564
"5071";689.518923863225;"Relative distance";"Cover";564
"5072";634.576411929947;"Relative distance";"Cover + Spatial 
 structure";564
"5073";772.273953012887;"Relative distance";"Spatial 
 structure";564
"5074";796.85987566804;"Size tipping";"Cover";564
"5075";756.852630247371;"Size tipping";"Cover + Spatial 
 structure";564
"5076";772.003505473836;"Size tipping";"Spatial 
 structure";564
"5077";723.558148546682;"Absolute distance";"Cover";565
"5078";669.700908107669;"Absolute distance";"Cover + Spatial 
 structure";565
"5079";759.833446814529;"Absolute distance";"Spatial 
 structure";565
"5080";744.765695093504;"Relative distance";"Cover";565
"5081";695.881782130449;"Relative distance";"Cover + Spatial 
 structure";565
"5082";784.670954371934;"Relative distance";"Spatial 
 structure";565
"5083";779.827192647606;"Size tipping";"Cover";565
"5084";736.228814933961;"Size tipping";"Cover + Spatial 
 structure";565
"5085";761.727945134354;"Size tipping";"Spatial 
 structure";565
"5086";744.97992962394;"Absolute distance";"Cover";566
"5087";671.745311305244;"Absolute distance";"Cover + Spatial 
 structure";566
"5088";751.018141321399;"Absolute distance";"Spatial 
 structure";566
"5089";693.559267367013;"Relative distance";"Cover";566
"5090";658.542625117132;"Relative distance";"Cover + Spatial 
 structure";566
"5091";750.740151383507;"Relative distance";"Spatial 
 structure";566
"5092";771.35244173838;"Size tipping";"Cover";566
"5093";755.896612955877;"Size tipping";"Cover + Spatial 
 structure";566
"5094";773.974806721444;"Size tipping";"Spatial 
 structure";566
"5095";717.279924524997;"Absolute distance";"Cover";567
"5096";658.943244435584;"Absolute distance";"Cover + Spatial 
 structure";567
"5097";755.215443705348;"Absolute distance";"Spatial 
 structure";567
"5098";681.963707054935;"Relative distance";"Cover";567
"5099";637.692484508389;"Relative distance";"Cover + Spatial 
 structure";567
"5100";784.966963724876;"Relative distance";"Spatial 
 structure";567
"5101";789.296663647742;"Size tipping";"Cover";567
"5102";762.844123875922;"Size tipping";"Cover + Spatial 
 structure";567
"5103";787.85349208105;"Size tipping";"Spatial 
 structure";567
"5104";754.452478238656;"Absolute distance";"Cover";568
"5105";681.921745653069;"Absolute distance";"Cover + Spatial 
 structure";568
"5106";764.274440858698;"Absolute distance";"Spatial 
 structure";568
"5107";702.890440292109;"Relative distance";"Cover";568
"5108";618.522182032499;"Relative distance";"Cover + Spatial 
 structure";568
"5109";737.275136288277;"Relative distance";"Spatial 
 structure";568
"5110";778.102902280954;"Size tipping";"Cover";568
"5111";739.595660978841;"Size tipping";"Cover + Spatial 
 structure";568
"5112";765.27926091868;"Size tipping";"Spatial 
 structure";568
"5113";740.562868013472;"Absolute distance";"Cover";569
"5114";646.426992471845;"Absolute distance";"Cover + Spatial 
 structure";569
"5115";740.303807601654;"Absolute distance";"Spatial 
 structure";569
"5116";665.82096751844;"Relative distance";"Cover";569
"5117";572.719398675076;"Relative distance";"Cover + Spatial 
 structure";569
"5118";736.453401802244;"Relative distance";"Spatial 
 structure";569
"5119";729.747533175575;"Size tipping";"Cover";569
"5120";697.78794964615;"Size tipping";"Cover + Spatial 
 structure";569
"5121";736.02414136393;"Size tipping";"Spatial 
 structure";569
"5122";752.547132813296;"Absolute distance";"Cover";570
"5123";671.919524258191;"Absolute distance";"Cover + Spatial 
 structure";570
"5124";769.10044158851;"Absolute distance";"Spatial 
 structure";570
"5125";681.70231950927;"Relative distance";"Cover";570
"5126";645.471893000567;"Relative distance";"Cover + Spatial 
 structure";570
"5127";769.53432771655;"Relative distance";"Spatial 
 structure";570
"5128";784.439596988632;"Size tipping";"Cover";570
"5129";762.98976768753;"Size tipping";"Cover + Spatial 
 structure";570
"5130";786.719854707858;"Size tipping";"Spatial 
 structure";570
"5131";749.015224019795;"Absolute distance";"Cover";571
"5132";689.330607607128;"Absolute distance";"Cover + Spatial 
 structure";571
"5133";769.456882758913;"Absolute distance";"Spatial 
 structure";571
"5134";712.081065617151;"Relative distance";"Cover";571
"5135";672.944188788476;"Relative distance";"Cover + Spatial 
 structure";571
"5136";774.616843890563;"Relative distance";"Spatial 
 structure";571
"5137";801.479925144312;"Size tipping";"Cover";571
"5138";764.184687982374;"Size tipping";"Cover + Spatial 
 structure";571
"5139";772.964347376367;"Size tipping";"Spatial 
 structure";571
"5140";742.899545747297;"Absolute distance";"Cover";572
"5141";648.398273741083;"Absolute distance";"Cover + Spatial 
 structure";572
"5142";751.23852922031;"Absolute distance";"Spatial 
 structure";572
"5143";681.409492192849;"Relative distance";"Cover";572
"5144";623.218457031561;"Relative distance";"Cover + Spatial 
 structure";572
"5145";760.54605636694;"Relative distance";"Spatial 
 structure";572
"5146";786.425815073977;"Size tipping";"Cover";572
"5147";745.161430116471;"Size tipping";"Cover + Spatial 
 structure";572
"5148";768.004300451634;"Size tipping";"Spatial 
 structure";572
"5149";729.398630189774;"Absolute distance";"Cover";573
"5150";663.285068671901;"Absolute distance";"Cover + Spatial 
 structure";573
"5151";753.721850674103;"Absolute distance";"Spatial 
 structure";573
"5152";718.554211705713;"Relative distance";"Cover";573
"5153";656.885501070637;"Relative distance";"Cover + Spatial 
 structure";573
"5154";786.671737482326;"Relative distance";"Spatial 
 structure";573
"5155";800.74743434593;"Size tipping";"Cover";573
"5156";764.085061176373;"Size tipping";"Cover + Spatial 
 structure";573
"5157";778.223894901892;"Size tipping";"Spatial 
 structure";573
"5158";743.525229118183;"Absolute distance";"Cover";574
"5159";653.877922236355;"Absolute distance";"Cover + Spatial 
 structure";574
"5160";733.370338336538;"Absolute distance";"Spatial 
 structure";574
"5161";641.743748529947;"Relative distance";"Cover";574
"5162";582.712517806496;"Relative distance";"Cover + Spatial 
 structure";574
"5163";707.257279877195;"Relative distance";"Spatial 
 structure";574
"5164";784.257807118861;"Size tipping";"Cover";574
"5165";741.617779639919;"Size tipping";"Cover + Spatial 
 structure";574
"5166";765.781242519621;"Size tipping";"Spatial 
 structure";574
"5167";722.18384291488;"Absolute distance";"Cover";575
"5168";670.17570396785;"Absolute distance";"Cover + Spatial 
 structure";575
"5169";763.013271857757;"Absolute distance";"Spatial 
 structure";575
"5170";656.653589701801;"Relative distance";"Cover";575
"5171";584.787519446733;"Relative distance";"Cover + Spatial 
 structure";575
"5172";746.108773604643;"Relative distance";"Spatial 
 structure";575
"5173";789.728518924413;"Size tipping";"Cover";575
"5174";759.420747108182;"Size tipping";"Cover + Spatial 
 structure";575
"5175";782.000940844272;"Size tipping";"Spatial 
 structure";575
"5176";728.895269974747;"Absolute distance";"Cover";576
"5177";645.108117644114;"Absolute distance";"Cover + Spatial 
 structure";576
"5178";738.144009670493;"Absolute distance";"Spatial 
 structure";576
"5179";713.386190008497;"Relative distance";"Cover";576
"5180";634.306573909063;"Relative distance";"Cover + Spatial 
 structure";576
"5181";779.832567299355;"Relative distance";"Spatial 
 structure";576
"5182";764.90898082187;"Size tipping";"Cover";576
"5183";750.871740532838;"Size tipping";"Cover + Spatial 
 structure";576
"5184";790.224859123304;"Size tipping";"Spatial 
 structure";576
"5185";756.597711811608;"Absolute distance";"Cover";577
"5186";654.789110900015;"Absolute distance";"Cover + Spatial 
 structure";577
"5187";760.577774759093;"Absolute distance";"Spatial 
 structure";577
"5188";667.395889603444;"Relative distance";"Cover";577
"5189";575.717603959092;"Relative distance";"Cover + Spatial 
 structure";577
"5190";727.4958743337;"Relative distance";"Spatial 
 structure";577
"5191";803.937501208412;"Size tipping";"Cover";577
"5192";779.21011239701;"Size tipping";"Cover + Spatial 
 structure";577
"5193";789.513350649033;"Size tipping";"Spatial 
 structure";577
"5194";690.258771834894;"Absolute distance";"Cover";578
"5195";578.661100825839;"Absolute distance";"Cover + Spatial 
 structure";578
"5196";701.823800814426;"Absolute distance";"Spatial 
 structure";578
"5197";669.122474803373;"Relative distance";"Cover";578
"5198";613.066299256223;"Relative distance";"Cover + Spatial 
 structure";578
"5199";728.127672619311;"Relative distance";"Spatial 
 structure";578
"5200";792.727067385225;"Size tipping";"Cover";578
"5201";762.120703361086;"Size tipping";"Cover + Spatial 
 structure";578
"5202";783.010827808594;"Size tipping";"Spatial 
 structure";578
"5203";755.045162535248;"Absolute distance";"Cover";579
"5204";708.334644147368;"Absolute distance";"Cover + Spatial 
 structure";579
"5205";780.089551685522;"Absolute distance";"Spatial 
 structure";579
"5206";708.569819580419;"Relative distance";"Cover";579
"5207";650.327103292014;"Relative distance";"Cover + Spatial 
 structure";579
"5208";741.56780557226;"Relative distance";"Spatial 
 structure";579
"5209";786.15542412706;"Size tipping";"Cover";579
"5210";747.998109511792;"Size tipping";"Cover + Spatial 
 structure";579
"5211";762.157101494526;"Size tipping";"Spatial 
 structure";579
"5212";778.035840569753;"Absolute distance";"Cover";580
"5213";702.29241886279;"Absolute distance";"Cover + Spatial 
 structure";580
"5214";778.713329542179;"Absolute distance";"Spatial 
 structure";580
"5215";675.075843389668;"Relative distance";"Cover";580
"5216";590.53714381694;"Relative distance";"Cover + Spatial 
 structure";580
"5217";746.035769103322;"Relative distance";"Spatial 
 structure";580
"5218";813.951385336862;"Size tipping";"Cover";580
"5219";789.24669126835;"Size tipping";"Cover + Spatial 
 structure";580
"5220";793.759811191991;"Size tipping";"Spatial 
 structure";580
"5221";738.604898763767;"Absolute distance";"Cover";581
"5222";669.90857370998;"Absolute distance";"Cover + Spatial 
 structure";581
"5223";770.059205037861;"Absolute distance";"Spatial 
 structure";581
"5224";667.722002383388;"Relative distance";"Cover";581
"5225";585.949157738456;"Relative distance";"Cover + Spatial 
 structure";581
"5226";712.900302556163;"Relative distance";"Spatial 
 structure";581
"5227";799.411174048716;"Size tipping";"Cover";581
"5228";760.798987557413;"Size tipping";"Cover + Spatial 
 structure";581
"5229";782.783821928513;"Size tipping";"Spatial 
 structure";581
"5230";755.145900623272;"Absolute distance";"Cover";582
"5231";674.152150383811;"Absolute distance";"Cover + Spatial 
 structure";582
"5232";763.235499075485;"Absolute distance";"Spatial 
 structure";582
"5233";711.289385307613;"Relative distance";"Cover";582
"5234";674.865139404893;"Relative distance";"Cover + Spatial 
 structure";582
"5235";792.080131427926;"Relative distance";"Spatial 
 structure";582
"5236";795.962193064272;"Size tipping";"Cover";582
"5237";778.067922990317;"Size tipping";"Cover + Spatial 
 structure";582
"5238";800.338921731728;"Size tipping";"Spatial 
 structure";582
"5239";713.204320211016;"Absolute distance";"Cover";583
"5240";673.739905815932;"Absolute distance";"Cover + Spatial 
 structure";583
"5241";732.089545236302;"Absolute distance";"Spatial 
 structure";583
"5242";689.321832505877;"Relative distance";"Cover";583
"5243";623.038096150207;"Relative distance";"Cover + Spatial 
 structure";583
"5244";744.521758384239;"Relative distance";"Spatial 
 structure";583
"5245";799.759029237509;"Size tipping";"Cover";583
"5246";764.557736201422;"Size tipping";"Cover + Spatial 
 structure";583
"5247";784.636018411048;"Size tipping";"Spatial 
 structure";583
"5248";743.336654355247;"Absolute distance";"Cover";584
"5249";670.265556574726;"Absolute distance";"Cover + Spatial 
 structure";584
"5250";763.584949433498;"Absolute distance";"Spatial 
 structure";584
"5251";687.89533846316;"Relative distance";"Cover";584
"5252";643.463972197586;"Relative distance";"Cover + Spatial 
 structure";584
"5253";761.747800752463;"Relative distance";"Spatial 
 structure";584
"5254";789.499543970362;"Size tipping";"Cover";584
"5255";765.637748442494;"Size tipping";"Cover + Spatial 
 structure";584
"5256";786.697562601348;"Size tipping";"Spatial 
 structure";584
"5257";737.74971364205;"Absolute distance";"Cover";585
"5258";637.567841901161;"Absolute distance";"Cover + Spatial 
 structure";585
"5259";744.106958012703;"Absolute distance";"Spatial 
 structure";585
"5260";688.466122499464;"Relative distance";"Cover";585
"5261";636.993818917991;"Relative distance";"Cover + Spatial 
 structure";585
"5262";760.634154064041;"Relative distance";"Spatial 
 structure";585
"5263";778.049216508282;"Size tipping";"Cover";585
"5264";728.857111597631;"Size tipping";"Cover + Spatial 
 structure";585
"5265";752.783879586444;"Size tipping";"Spatial 
 structure";585
"5266";752.811651079733;"Absolute distance";"Cover";586
"5267";660.24232548457;"Absolute distance";"Cover + Spatial 
 structure";586
"5268";746.583586341767;"Absolute distance";"Spatial 
 structure";586
"5269";684.011100998909;"Relative distance";"Cover";586
"5270";592.486332962667;"Relative distance";"Cover + Spatial 
 structure";586
"5271";722.996116460429;"Relative distance";"Spatial 
 structure";586
"5272";771.938127946028;"Size tipping";"Cover";586
"5273";732.972733089209;"Size tipping";"Cover + Spatial 
 structure";586
"5274";754.984800070198;"Size tipping";"Spatial 
 structure";586
"5275";722.72265250749;"Absolute distance";"Cover";587
"5276";621.389406013451;"Absolute distance";"Cover + Spatial 
 structure";587
"5277";724.608464419547;"Absolute distance";"Spatial 
 structure";587
"5278";685.715143560715;"Relative distance";"Cover";587
"5279";623.405821397605;"Relative distance";"Cover + Spatial 
 structure";587
"5280";723.341309961343;"Relative distance";"Spatial 
 structure";587
"5281";784.563968190014;"Size tipping";"Cover";587
"5282";755.784516238862;"Size tipping";"Cover + Spatial 
 structure";587
"5283";780.115511443377;"Size tipping";"Spatial 
 structure";587
"5284";723.939530036972;"Absolute distance";"Cover";588
"5285";613.614489815538;"Absolute distance";"Cover + Spatial 
 structure";588
"5286";737.113956755883;"Absolute distance";"Spatial 
 structure";588
"5287";705.549459162055;"Relative distance";"Cover";588
"5288";645.366767540786;"Relative distance";"Cover + Spatial 
 structure";588
"5289";763.833036719821;"Relative distance";"Spatial 
 structure";588
"5290";784.547320446731;"Size tipping";"Cover";588
"5291";749.853590594241;"Size tipping";"Cover + Spatial 
 structure";588
"5292";772.675134389786;"Size tipping";"Spatial 
 structure";588
"5293";723.032046004794;"Absolute distance";"Cover";589
"5294";657.480467076749;"Absolute distance";"Cover + Spatial 
 structure";589
"5295";730.241262576206;"Absolute distance";"Spatial 
 structure";589
"5296";688.984322305282;"Relative distance";"Cover";589
"5297";611.347242700811;"Relative distance";"Cover + Spatial 
 structure";589
"5298";757.904784849813;"Relative distance";"Spatial 
 structure";589
"5299";779.02894975992;"Size tipping";"Cover";589
"5300";733.414551489443;"Size tipping";"Cover + Spatial 
 structure";589
"5301";749.741842526866;"Size tipping";"Spatial 
 structure";589
"5302";751.259890805386;"Absolute distance";"Cover";590
"5303";656.745775221655;"Absolute distance";"Cover + Spatial 
 structure";590
"5304";769.984690684305;"Absolute distance";"Spatial 
 structure";590
"5305";700.122501195295;"Relative distance";"Cover";590
"5306";625.585668253347;"Relative distance";"Cover + Spatial 
 structure";590
"5307";746.080392525692;"Relative distance";"Spatial 
 structure";590
"5308";784.95676116319;"Size tipping";"Cover";590
"5309";749.535561994479;"Size tipping";"Cover + Spatial 
 structure";590
"5310";773.918074067199;"Size tipping";"Spatial 
 structure";590
"5311";756.42808470733;"Absolute distance";"Cover";591
"5312";696.302697355605;"Absolute distance";"Cover + Spatial 
 structure";591
"5313";779.407082940416;"Absolute distance";"Spatial 
 structure";591
"5314";674.976273141428;"Relative distance";"Cover";591
"5315";629.300365237086;"Relative distance";"Cover + Spatial 
 structure";591
"5316";764.053553395993;"Relative distance";"Spatial 
 structure";591
"5317";782.185251417068;"Size tipping";"Cover";591
"5318";752.186372588251;"Size tipping";"Cover + Spatial 
 structure";591
"5319";767.586970926498;"Size tipping";"Spatial 
 structure";591
"5320";791.748647481794;"Absolute distance";"Cover";592
"5321";681.522424661495;"Absolute distance";"Cover + Spatial 
 structure";592
"5322";768.847576439156;"Absolute distance";"Spatial 
 structure";592
"5323";722.194272775058;"Relative distance";"Cover";592
"5324";672.008837369543;"Relative distance";"Cover + Spatial 
 structure";592
"5325";770.128958167808;"Relative distance";"Spatial 
 structure";592
"5326";805.98813211646;"Size tipping";"Cover";592
"5327";773.125159977077;"Size tipping";"Cover + Spatial 
 structure";592
"5328";782.267567352471;"Size tipping";"Spatial 
 structure";592
"5329";745.101083786665;"Absolute distance";"Cover";593
"5330";687.812620360407;"Absolute distance";"Cover + Spatial 
 structure";593
"5331";773.16415943268;"Absolute distance";"Spatial 
 structure";593
"5332";700.363153301143;"Relative distance";"Cover";593
"5333";619.590117983683;"Relative distance";"Cover + Spatial 
 structure";593
"5334";771.88427890695;"Relative distance";"Spatial 
 structure";593
"5335";805.890271080483;"Size tipping";"Cover";593
"5336";775.010653819312;"Size tipping";"Cover + Spatial 
 structure";593
"5337";786.388399656984;"Size tipping";"Spatial 
 structure";593
"5338";726.826337459976;"Absolute distance";"Cover";594
"5339";656.214724704457;"Absolute distance";"Cover + Spatial 
 structure";594
"5340";750.118301991935;"Absolute distance";"Spatial 
 structure";594
"5341";658.592127430114;"Relative distance";"Cover";594
"5342";572.362343128364;"Relative distance";"Cover + Spatial 
 structure";594
"5343";712.399686176257;"Relative distance";"Spatial 
 structure";594
"5344";779.436849372102;"Size tipping";"Cover";594
"5345";746.19429528718;"Size tipping";"Cover + Spatial 
 structure";594
"5346";776.758410348392;"Size tipping";"Spatial 
 structure";594
"5347";776.27077207348;"Absolute distance";"Cover";595
"5348";721.712685185695;"Absolute distance";"Cover + Spatial 
 structure";595
"5349";796.864440614529;"Absolute distance";"Spatial 
 structure";595
"5350";649.613259541764;"Relative distance";"Cover";595
"5351";609.261326065343;"Relative distance";"Cover + Spatial 
 structure";595
"5352";742.419200085208;"Relative distance";"Spatial 
 structure";595
"5353";747.016563002126;"Size tipping";"Cover";595
"5354";702.602887168528;"Size tipping";"Cover + Spatial 
 structure";595
"5355";739.906636500618;"Size tipping";"Spatial 
 structure";595
"5356";725.019662041142;"Absolute distance";"Cover";596
"5357";660.070150480578;"Absolute distance";"Cover + Spatial 
 structure";596
"5358";758.05104839352;"Absolute distance";"Spatial 
 structure";596
"5359";680.164354391419;"Relative distance";"Cover";596
"5360";616.363755454181;"Relative distance";"Cover + Spatial 
 structure";596
"5361";748.14789993664;"Relative distance";"Spatial 
 structure";596
"5362";792.293519696935;"Size tipping";"Cover";596
"5363";757.382782490252;"Size tipping";"Cover + Spatial 
 structure";596
"5364";783.691453055426;"Size tipping";"Spatial 
 structure";596
"5365";741.990631566802;"Absolute distance";"Cover";597
"5366";692.081651476163;"Absolute distance";"Cover + Spatial 
 structure";597
"5367";770.979935279461;"Absolute distance";"Spatial 
 structure";597
"5368";674.680961293149;"Relative distance";"Cover";597
"5369";625.925276111109;"Relative distance";"Cover + Spatial 
 structure";597
"5370";730.525534416716;"Relative distance";"Spatial 
 structure";597
"5371";799.379322489789;"Size tipping";"Cover";597
"5372";767.351158387065;"Size tipping";"Cover + Spatial 
 structure";597
"5373";788.387092932546;"Size tipping";"Spatial 
 structure";597
"5374";762.569635052237;"Absolute distance";"Cover";598
"5375";690.250732743179;"Absolute distance";"Cover + Spatial 
 structure";598
"5376";773.131906802318;"Absolute distance";"Spatial 
 structure";598
"5377";690.924630782196;"Relative distance";"Cover";598
"5378";631.585776748658;"Relative distance";"Cover + Spatial 
 structure";598
"5379";752.256113285558;"Relative distance";"Spatial 
 structure";598
"5380";807.278862775667;"Size tipping";"Cover";598
"5381";775.541048603363;"Size tipping";"Cover + Spatial 
 structure";598
"5382";788.959877184872;"Size tipping";"Spatial 
 structure";598
"5383";748.486220840011;"Absolute distance";"Cover";599
"5384";689.848874341599;"Absolute distance";"Cover + Spatial 
 structure";599
"5385";770.668498587991;"Absolute distance";"Spatial 
 structure";599
"5386";685.593203127189;"Relative distance";"Cover";599
"5387";634.669752368983;"Relative distance";"Cover + Spatial 
 structure";599
"5388";767.768234521516;"Relative distance";"Spatial 
 structure";599
"5389";789.954128254764;"Size tipping";"Cover";599
"5390";760.320697222106;"Size tipping";"Cover + Spatial 
 structure";599
"5391";780.71462704072;"Size tipping";"Spatial 
 structure";599
"5392";777.668500391406;"Absolute distance";"Cover";600
"5393";709.194041660054;"Absolute distance";"Cover + Spatial 
 structure";600
"5394";776.422034833821;"Absolute distance";"Spatial 
 structure";600
"5395";643.514051287785;"Relative distance";"Cover";600
"5396";585.723616754366;"Relative distance";"Cover + Spatial 
 structure";600
"5397";736.701531396435;"Relative distance";"Spatial 
 structure";600
"5398";774.967576574645;"Size tipping";"Cover";600
"5399";744.913813272792;"Size tipping";"Cover + Spatial 
 structure";600
"5400";771.546710472792;"Size tipping";"Spatial 
 structure";600
"5401";730.889259071344;"Absolute distance";"Cover";601
"5402";637.320364282954;"Absolute distance";"Cover + Spatial 
 structure";601
"5403";734.554827941662;"Absolute distance";"Spatial 
 structure";601
"5404";714.217801473571;"Relative distance";"Cover";601
"5405";630.711435112108;"Relative distance";"Cover + Spatial 
 structure";601
"5406";751.567897715101;"Relative distance";"Spatial 
 structure";601
"5407";793.331404047717;"Size tipping";"Cover";601
"5408";754.557825810628;"Size tipping";"Cover + Spatial 
 structure";601
"5409";777.289214364917;"Size tipping";"Spatial 
 structure";601
"5410";748.794205342476;"Absolute distance";"Cover";602
"5411";656.397269208824;"Absolute distance";"Cover + Spatial 
 structure";602
"5412";749.393630880867;"Absolute distance";"Spatial 
 structure";602
"5413";691.179860476652;"Relative distance";"Cover";602
"5414";611.762792955738;"Relative distance";"Cover + Spatial 
 structure";602
"5415";727.511531033772;"Relative distance";"Spatial 
 structure";602
"5416";784.231959299186;"Size tipping";"Cover";602
"5417";748.995876661026;"Size tipping";"Cover + Spatial 
 structure";602
"5418";776.866873948281;"Size tipping";"Spatial 
 structure";602
"5419";752.049203684435;"Absolute distance";"Cover";603
"5420";665.793963227381;"Absolute distance";"Cover + Spatial 
 structure";603
"5421";757.205457936158;"Absolute distance";"Spatial 
 structure";603
"5422";677.653443762979;"Relative distance";"Cover";603
"5423";612.059915942618;"Relative distance";"Cover + Spatial 
 structure";603
"5424";737.036403548159;"Relative distance";"Spatial 
 structure";603
"5425";791.98127212054;"Size tipping";"Cover";603
"5426";744.060289586175;"Size tipping";"Cover + Spatial 
 structure";603
"5427";768.801188403871;"Size tipping";"Spatial 
 structure";603
"5428";764.585410283559;"Absolute distance";"Cover";604
"5429";683.212108962828;"Absolute distance";"Cover + Spatial 
 structure";604
"5430";749.413055744358;"Absolute distance";"Spatial 
 structure";604
"5431";660.679377322075;"Relative distance";"Cover";604
"5432";617.420501408222;"Relative distance";"Cover + Spatial 
 structure";604
"5433";756.858630739901;"Relative distance";"Spatial 
 structure";604
"5434";767.6139731795;"Size tipping";"Cover";604
"5435";747.56138224903;"Size tipping";"Cover + Spatial 
 structure";604
"5436";782.655133109737;"Size tipping";"Spatial 
 structure";604
"5437";750.762602535092;"Absolute distance";"Cover";605
"5438";636.150220642867;"Absolute distance";"Cover + Spatial 
 structure";605
"5439";738.87063388556;"Absolute distance";"Spatial 
 structure";605
"5440";692.941429175343;"Relative distance";"Cover";605
"5441";607.42471579967;"Relative distance";"Cover + Spatial 
 structure";605
"5442";721.688307446027;"Relative distance";"Spatial 
 structure";605
"5443";800.938379033567;"Size tipping";"Cover";605
"5444";758.207220134499;"Size tipping";"Cover + Spatial 
 structure";605
"5445";773.860500430728;"Size tipping";"Spatial 
 structure";605
"5446";757.177210618746;"Absolute distance";"Cover";606
"5447";686.612814035161;"Absolute distance";"Cover + Spatial 
 structure";606
"5448";788.219194353885;"Absolute distance";"Spatial 
 structure";606
"5449";702.25830636207;"Relative distance";"Cover";606
"5450";652.475315079138;"Relative distance";"Cover + Spatial 
 structure";606
"5451";764.704725173224;"Relative distance";"Spatial 
 structure";606
"5452";807.817744425476;"Size tipping";"Cover";606
"5453";780.073047364052;"Size tipping";"Cover + Spatial 
 structure";606
"5454";787.398529378448;"Size tipping";"Spatial 
 structure";606
"5455";748.536039205993;"Absolute distance";"Cover";607
"5456";660.108299723523;"Absolute distance";"Cover + Spatial 
 structure";607
"5457";760.497604372084;"Absolute distance";"Spatial 
 structure";607
"5458";684.613493633534;"Relative distance";"Cover";607
"5459";640.091688653142;"Relative distance";"Cover + Spatial 
 structure";607
"5460";753.792936024243;"Relative distance";"Spatial 
 structure";607
"5461";816.722007582007;"Size tipping";"Cover";607
"5462";775.104531465689;"Size tipping";"Cover + Spatial 
 structure";607
"5463";781.38381384147;"Size tipping";"Spatial 
 structure";607
"5464";743.284815159177;"Absolute distance";"Cover";608
"5465";648.066741570777;"Absolute distance";"Cover + Spatial 
 structure";608
"5466";740.088950138556;"Absolute distance";"Spatial 
 structure";608
"5467";630.65000111694;"Relative distance";"Cover";608
"5468";571.59481620581;"Relative distance";"Cover + Spatial 
 structure";608
"5469";687.273292871766;"Relative distance";"Spatial 
 structure";608
"5470";785.175230402072;"Size tipping";"Cover";608
"5471";758.306561321467;"Size tipping";"Cover + Spatial 
 structure";608
"5472";779.043675186317;"Size tipping";"Spatial 
 structure";608
"5473";753.47814461699;"Absolute distance";"Cover";609
"5474";697.94588729287;"Absolute distance";"Cover + Spatial 
 structure";609
"5475";774.948975881261;"Absolute distance";"Spatial 
 structure";609
"5476";646.063910270428;"Relative distance";"Cover";609
"5477";575.443383396204;"Relative distance";"Cover + Spatial 
 structure";609
"5478";726.369945237246;"Relative distance";"Spatial 
 structure";609
"5479";801.040521040103;"Size tipping";"Cover";609
"5480";749.808430093664;"Size tipping";"Cover + Spatial 
 structure";609
"5481";757.780872562973;"Size tipping";"Spatial 
 structure";609
"5482";768.994757075122;"Absolute distance";"Cover";610
"5483";687.684220961656;"Absolute distance";"Cover + Spatial 
 structure";610
"5484";762.047636654439;"Absolute distance";"Spatial 
 structure";610
"5485";692.261250209846;"Relative distance";"Cover";610
"5486";625.115268039438;"Relative distance";"Cover + Spatial 
 structure";610
"5487";748.800604702499;"Relative distance";"Spatial 
 structure";610
"5488";791.962855512037;"Size tipping";"Cover";610
"5489";745.930405222467;"Size tipping";"Cover + Spatial 
 structure";610
"5490";756.838064021327;"Size tipping";"Spatial 
 structure";610
"5491";718.958114765259;"Absolute distance";"Cover";611
"5492";673.898206851424;"Absolute distance";"Cover + Spatial 
 structure";611
"5493";756.358167405116;"Absolute distance";"Spatial 
 structure";611
"5494";673.059750224841;"Relative distance";"Cover";611
"5495";603.09070825936;"Relative distance";"Cover + Spatial 
 structure";611
"5496";720.828898082596;"Relative distance";"Spatial 
 structure";611
"5497";777.218596050326;"Size tipping";"Cover";611
"5498";750.236683955692;"Size tipping";"Cover + Spatial 
 structure";611
"5499";780.155435553397;"Size tipping";"Spatial 
 structure";611
"5500";770.330852641488;"Absolute distance";"Cover";612
"5501";687.34583872132;"Absolute distance";"Cover + Spatial 
 structure";612
"5502";780.712646052136;"Absolute distance";"Spatial 
 structure";612
"5503";641.396138468237;"Relative distance";"Cover";612
"5504";575.476797895857;"Relative distance";"Cover + Spatial 
 structure";612
"5505";737.798578402125;"Relative distance";"Spatial 
 structure";612
"5506";788.675103913928;"Size tipping";"Cover";612
"5507";737.943037964995;"Size tipping";"Cover + Spatial 
 structure";612
"5508";766.453805768425;"Size tipping";"Spatial 
 structure";612
"5509";744.014086075282;"Absolute distance";"Cover";613
"5510";659.097857114602;"Absolute distance";"Cover + Spatial 
 structure";613
"5511";755.953299823872;"Absolute distance";"Spatial 
 structure";613
"5512";737.961954226161;"Relative distance";"Cover";613
"5513";675.381841555125;"Relative distance";"Cover + Spatial 
 structure";613
"5514";767.293202252319;"Relative distance";"Spatial 
 structure";613
"5515";803.113607457488;"Size tipping";"Cover";613
