"AIC";"Stability";"Predictor";"ID"
"1464";481.641802867098;"Relative distance";"Spatial 
 structure";244
"1465";589.789176106055;"Absolute distance";"Cover";245
"1466";527.888506215702;"Absolute distance";"Cover + Spatial 
 structure";245
"1467";599.53239694218;"Absolute distance";"Spatial 
 structure";245
"1468";486.296323356308;"Relative distance";"Cover";245
"1469";429.215481404472;"Relative distance";"Cover + Spatial 
 structure";245
"1470";573.172239963082;"Relative distance";"Spatial 
 structure";245
"1471";553.267867342376;"Absolute distance";"Cover";246
"1472";502.036689195337;"Absolute distance";"Cover + Spatial 
 structure";246
"1473";567.166640546532;"Absolute distance";"Spatial 
 structure";246
"1474";462.082792105642;"Relative distance";"Cover";246
"1475";413.722381585286;"Relative distance";"Cover + Spatial 
 structure";246
"1476";548.168580061284;"Relative distance";"Spatial 
 structure";246
"1477";560.340148924494;"Absolute distance";"Cover";247
"1478";514.197891486965;"Absolute distance";"Cover + Spatial 
 structure";247
"1479";553.24472670673;"Absolute distance";"Spatial 
 structure";247
"1480";447.206649266488;"Relative distance";"Cover";247
"1481";400.994001573506;"Relative distance";"Cover + Spatial 
 structure";247
"1482";504.322966808127;"Relative distance";"Spatial 
 structure";247
"1483";573.296096920709;"Absolute distance";"Cover";248
"1484";518.987281279589;"Absolute distance";"Cover + Spatial 
 structure";248
"1485";600.850808426512;"Absolute distance";"Spatial 
 structure";248
"1486";467.698869514637;"Relative distance";"Cover";248
"1487";415.72199993239;"Relative distance";"Cover + Spatial 
 structure";248
"1488";575.323323900536;"Relative distance";"Spatial 
 structure";248
"1489";597.337452059322;"Absolute distance";"Cover";249
"1490";557.245505236462;"Absolute distance";"Cover + Spatial 
 structure";249
"1491";616.568550321314;"Absolute distance";"Spatial 
 structure";249
"1492";499.93361135251;"Relative distance";"Cover";249
"1493";464.274412314401;"Relative distance";"Cover + Spatial 
 structure";249
"1494";587.301113245499;"Relative distance";"Spatial 
 structure";249
"1495";552.044801593519;"Absolute distance";"Cover";250
"1496";516.379320904286;"Absolute distance";"Cover + Spatial 
 structure";250
"1497";592.67343836315;"Absolute distance";"Spatial 
 structure";250
"1498";443.925116479159;"Relative distance";"Cover";250
"1499";410.953764137381;"Relative distance";"Cover + Spatial 
 structure";250
"1500";563.093890183526;"Relative distance";"Spatial 
 structure";250
"1501";553.99445366194;"Absolute distance";"Cover";251
"1502";471.794802874474;"Absolute distance";"Cover + Spatial 
 structure";251
"1503";528.160887831671;"Absolute distance";"Spatial 
 structure";251
"1504";458.862103888831;"Relative distance";"Cover";251
"1505";384.522382847089;"Relative distance";"Cover + Spatial 
 structure";251
"1506";513.822160412822;"Relative distance";"Spatial 
 structure";251
"1507";527.028836634279;"Absolute distance";"Cover";252
"1508";478.164338914752;"Absolute distance";"Cover + Spatial 
 structure";252
"1509";534.210894578173;"Absolute distance";"Spatial 
 structure";252
"1510";432.106595817764;"Relative distance";"Cover";252
"1511";390.323407925442;"Relative distance";"Cover + Spatial 
 structure";252
"1512";516.972256114639;"Relative distance";"Spatial 
 structure";252
"1513";594.828399999329;"Absolute distance";"Cover";253
"1514";545.998431396792;"Absolute distance";"Cover + Spatial 
 structure";253
"1515";591.493243338075;"Absolute distance";"Spatial 
 structure";253
"1516";495.965497971485;"Relative distance";"Cover";253
"1517";452.858545211517;"Relative distance";"Cover + Spatial 
 structure";253
"1518";556.527708732435;"Relative distance";"Spatial 
 structure";253
"1519";579.873693410618;"Absolute distance";"Cover";254
"1520";500.127769911299;"Absolute distance";"Cover + Spatial 
 structure";254
"1521";573.647560475992;"Absolute distance";"Spatial 
 structure";254
"1522";488.655799695712;"Relative distance";"Cover";254
"1523";417.79295399179;"Relative distance";"Cover + Spatial 
 structure";254
"1524";563.631762524806;"Relative distance";"Spatial 
 structure";254
"1525";598.523862521318;"Absolute distance";"Cover";255
"1526";513.467144086529;"Absolute distance";"Cover + Spatial 
 structure";255
"1527";534.387969489001;"Absolute distance";"Spatial 
 structure";255
"1528";508.066420328723;"Relative distance";"Cover";255
"1529";433.45320732619;"Relative distance";"Cover + Spatial 
 structure";255
"1530";508.374735849049;"Relative distance";"Spatial 
 structure";255
"1531";560.940370853665;"Absolute distance";"Cover";256
"1532";505.426965269421;"Absolute distance";"Cover + Spatial 
 structure";256
"1533";623.257446713277;"Absolute distance";"Spatial 
 structure";256
"1534";454.967736364656;"Relative distance";"Cover";256
"1535";407.801008923339;"Relative distance";"Cover + Spatial 
 structure";256
"1536";613.605971316832;"Relative distance";"Spatial 
 structure";256
"1537";514.907901422695;"Absolute distance";"Cover";257
"1538";453.948662558002;"Absolute distance";"Cover + Spatial 
 structure";257
"1539";528.364014860321;"Absolute distance";"Spatial 
 structure";257
"1540";422.85424650022;"Relative distance";"Cover";257
"1541";370.927058859022;"Relative distance";"Cover + Spatial 
 structure";257
"1542";521.065636343335;"Relative distance";"Spatial 
 structure";257
"1543";597.648730492663;"Absolute distance";"Cover";258
"1544";543.203969576932;"Absolute distance";"Cover + Spatial 
 structure";258
"1545";621.723316100503;"Absolute distance";"Spatial 
 structure";258
"1546";498.099658706854;"Relative distance";"Cover";258
"1547";447.691582923965;"Relative distance";"Cover + Spatial 
 structure";258
"1548";595.507511745467;"Relative distance";"Spatial 
 structure";258
"1549";582.283258169736;"Absolute distance";"Cover";259
"1550";512.635208992186;"Absolute distance";"Cover + Spatial 
 structure";259
"1551";575.642638937133;"Absolute distance";"Spatial 
 structure";259
"1552";481.398803533014;"Relative distance";"Cover";259
"1553";417.014272225433;"Relative distance";"Cover + Spatial 
 structure";259
"1554";546.921166730702;"Relative distance";"Spatial 
 structure";259
"1555";560.674972872862;"Absolute distance";"Cover";260
"1556";499.758208877367;"Absolute distance";"Cover + Spatial 
 structure";260
"1557";576.223746140724;"Absolute distance";"Spatial 
 structure";260
"1558";466.393578593108;"Relative distance";"Cover";260
"1559";414.428646946691;"Relative distance";"Cover + Spatial 
 structure";260
"1560";564.758526117939;"Relative distance";"Spatial 
 structure";260
"1561";557.621028063165;"Absolute distance";"Cover";261
"1562";502.02445386832;"Absolute distance";"Cover + Spatial 
 structure";261
"1563";578.500770957388;"Absolute distance";"Spatial 
 structure";261
"1564";452.252528007838;"Relative distance";"Cover";261
"1565";401.150779860922;"Relative distance";"Cover + Spatial 
 structure";261
"1566";552.524896933027;"Relative distance";"Spatial 
 structure";261
"1567";520.279367479192;"Absolute distance";"Cover";262
"1568";441.225562953315;"Absolute distance";"Cover + Spatial 
 structure";262
"1569";492.331910660139;"Absolute distance";"Spatial 
 structure";262
"1570";421.852748632742;"Relative distance";"Cover";262
"1571";354.050410213768;"Relative distance";"Cover + Spatial 
 structure";262
"1572";478.950761255835;"Relative distance";"Spatial 
 structure";262
"1573";576.243493255882;"Absolute distance";"Cover";263
"1574";513.106358692324;"Absolute distance";"Cover + Spatial 
 structure";263
"1575";558.748219864381;"Absolute distance";"Spatial 
 structure";263
"1576";487.319306513036;"Relative distance";"Cover";263
"1577";429.935100228121;"Relative distance";"Cover + Spatial 
 structure";263
"1578";544.595462177311;"Relative distance";"Spatial 
 structure";263
"1579";554.547167907491;"Absolute distance";"Cover";264
"1580";515.330370013205;"Absolute distance";"Cover + Spatial 
 structure";264
"1581";578.441140708167;"Absolute distance";"Spatial 
 structure";264
"1582";440.759085456672;"Relative distance";"Cover";264
"1583";405.843845633497;"Relative distance";"Cover + Spatial 
 structure";264
"1584";534.924178597153;"Relative distance";"Spatial 
 structure";264
"1585";554.056754541205;"Absolute distance";"Cover";265
"1586";519.246650566613;"Absolute distance";"Cover + Spatial 
 structure";265
"1587";622.30833000258;"Absolute distance";"Spatial 
 structure";265
"1588";448.401161840044;"Relative distance";"Cover";265
"1589";416.726892997331;"Relative distance";"Cover + Spatial 
 structure";265
"1590";601.504384840211;"Relative distance";"Spatial 
 structure";265
"1591";486.739172840293;"Absolute distance";"Cover";266
"1592";420.982180589937;"Absolute distance";"Cover + Spatial 
 structure";266
"1593";487.104592326541;"Absolute distance";"Spatial 
 structure";266
"1594";388.375277722502;"Relative distance";"Cover";266
"1595";332.093742706815;"Relative distance";"Cover + Spatial 
 structure";266
"1596";479.968722976313;"Relative distance";"Spatial 
 structure";266
"1597";540.990297194941;"Absolute distance";"Cover";267
"1598";469.443762459544;"Absolute distance";"Cover + Spatial 
 structure";267
"1599";523.553474594279;"Absolute distance";"Spatial 
 structure";267
"1600";448.463783057004;"Relative distance";"Cover";267
"1601";387.11119017552;"Relative distance";"Cover + Spatial 
 structure";267
"1602";513.813704743368;"Relative distance";"Spatial 
 structure";267
"1603";533.85716932711;"Absolute distance";"Cover";268
"1604";492.841187690827;"Absolute distance";"Cover + Spatial 
 structure";268
"1605";550.509266738773;"Absolute distance";"Spatial 
 structure";268
"1606";436.703970402878;"Relative distance";"Cover";268
"1607";398.912248079768;"Relative distance";"Cover + Spatial 
 structure";268
"1608";524.974536480575;"Relative distance";"Spatial 
 structure";268
"1609";537.722592987166;"Absolute distance";"Cover";269
"1610";492.682998510695;"Absolute distance";"Cover + Spatial 
 structure";269
"1611";535.771017756077;"Absolute distance";"Spatial 
 structure";269
"1612";438.286727197505;"Relative distance";"Cover";269
"1613";396.055249201854;"Relative distance";"Cover + Spatial 
 structure";269
"1614";500.557740113094;"Relative distance";"Spatial 
 structure";269
"1615";552.247707623012;"Absolute distance";"Cover";270
"1616";490.203102340985;"Absolute distance";"Cover + Spatial 
 structure";270
"1617";534.932967028333;"Absolute distance";"Spatial 
 structure";270
"1618";445.740933951083;"Relative distance";"Cover";270
"1619";387.671560928643;"Relative distance";"Cover + Spatial 
 structure";270
"1620";498.102123450883;"Relative distance";"Spatial 
 structure";270
"1621";568.331315731609;"Absolute distance";"Cover";271
"1622";510.560147569321;"Absolute distance";"Cover + Spatial 
 structure";271
"1623";568.537136930014;"Absolute distance";"Spatial 
 structure";271
"1624";466.4285650978;"Relative distance";"Cover";271
"1625";413.538778491762;"Relative distance";"Cover + Spatial 
 structure";271
"1626";539.988469645731;"Relative distance";"Spatial 
 structure";271
"1627";534.589912090477;"Absolute distance";"Cover";272
"1628";486.35751228474;"Absolute distance";"Cover + Spatial 
 structure";272
"1629";567.402287783146;"Absolute distance";"Spatial 
 structure";272
"1630";425.808271503936;"Relative distance";"Cover";272
"1631";381.973429135135;"Relative distance";"Cover + Spatial 
 structure";272
"1632";540.288784675982;"Relative distance";"Spatial 
 structure";272
"1633";544.72752770463;"Absolute distance";"Cover";273
"1634";475.676997495699;"Absolute distance";"Cover + Spatial 
 structure";273
"1635";545.600108720947;"Absolute distance";"Spatial 
 structure";273
"1636";446.240728653686;"Relative distance";"Cover";273
"1637";388.032084681096;"Relative distance";"Cover + Spatial 
 structure";273
"1638";536.667681806997;"Relative distance";"Spatial 
 structure";273
"1639";482.577889339956;"Absolute distance";"Cover";274
"1640";400.189265538806;"Absolute distance";"Cover + Spatial 
 structure";274
"1641";517.329290300421;"Absolute distance";"Spatial 
 structure";274
"1642";379.316312649102;"Relative distance";"Cover";274
"1643";305.649235845107;"Relative distance";"Cover + Spatial 
 structure";274
"1644";527.397990918866;"Relative distance";"Spatial 
 structure";274
"1645";604.894301240477;"Absolute distance";"Cover";275
"1646";581.637999598751;"Absolute distance";"Cover + Spatial 
 structure";275
"1647";627.925532026777;"Absolute distance";"Spatial 
 structure";275
"1648";506.066985382965;"Relative distance";"Cover";275
"1649";484.847045623412;"Relative distance";"Cover + Spatial 
 structure";275
"1650";585.740814897832;"Relative distance";"Spatial 
 structure";275
"1651";560.116770772949;"Absolute distance";"Cover";276
"1652";491.685692975867;"Absolute distance";"Cover + Spatial 
 structure";276
"1653";552.805004328217;"Absolute distance";"Spatial 
 structure";276
"1654";455.528284757381;"Relative distance";"Cover";276
"1655";390.118512286206;"Relative distance";"Cover + Spatial 
 structure";276
"1656";523.528357362368;"Relative distance";"Spatial 
 structure";276
"1657";553.734854919177;"Absolute distance";"Cover";277
"1658";490.379217539219;"Absolute distance";"Cover + Spatial 
 structure";277
"1659";580.360675214355;"Absolute distance";"Spatial 
 structure";277
"1660";447.245686690672;"Relative distance";"Cover";277
"1661";386.2355067257;"Relative distance";"Cover + Spatial 
 structure";277
"1662";557.306147617669;"Relative distance";"Spatial 
 structure";277
"1663";557.46438381469;"Absolute distance";"Cover";278
"1664";529.194208034186;"Absolute distance";"Cover + Spatial 
 structure";278
"1665";606.689293335631;"Absolute distance";"Spatial 
 structure";278
"1666";450.748939690247;"Relative distance";"Cover";278
"1667";424.209933345464;"Relative distance";"Cover + Spatial 
 structure";278
"1668";580.534588375974;"Relative distance";"Spatial 
 structure";278
"1669";554.114185994375;"Absolute distance";"Cover";279
"1670";498.169579230575;"Absolute distance";"Cover + Spatial 
 structure";279
"1671";553.569334815197;"Absolute distance";"Spatial 
 structure";279
"1672";456.781872452109;"Relative distance";"Cover";279
"1673";406.734541246036;"Relative distance";"Cover + Spatial 
 structure";279
"1674";533.820708355147;"Relative distance";"Spatial 
 structure";279
"1675";560.023531734111;"Absolute distance";"Cover";280
"1676";509.837546797834;"Absolute distance";"Cover + Spatial 
 structure";280
"1677";550.632307728048;"Absolute distance";"Spatial 
 structure";280
"1678";467.597610559205;"Relative distance";"Cover";280
"1679";423.791612802986;"Relative distance";"Cover + Spatial 
 structure";280
"1680";526.977001711102;"Relative distance";"Spatial 
 structure";280
"1681";552.462545069491;"Absolute distance";"Cover";281
"1682";491.660698727174;"Absolute distance";"Cover + Spatial 
 structure";281
"1683";540.340223844196;"Absolute distance";"Spatial 
 structure";281
"1684";464.712706649294;"Relative distance";"Cover";281
"1685";411.551741711837;"Relative distance";"Cover + Spatial 
 structure";281
"1686";527.489509345155;"Relative distance";"Spatial 
 structure";281
"1687";590.075377948736;"Absolute distance";"Cover";282
"1688";550.266424921846;"Absolute distance";"Cover + Spatial 
 structure";282
"1689";615.104650643961;"Absolute distance";"Spatial 
 structure";282
"1690";488.19000780695;"Relative distance";"Cover";282
"1691";451.2248108847;"Relative distance";"Cover + Spatial 
 structure";282
"1692";588.413952769816;"Relative distance";"Spatial 
 structure";282
"1693";529.822253372262;"Absolute distance";"Cover";283
"1694";488.081942060427;"Absolute distance";"Cover + Spatial 
 structure";283
"1695";574.310502383073;"Absolute distance";"Spatial 
 structure";283
"1696";427.53908378042;"Relative distance";"Cover";283
"1697";392.729791911776;"Relative distance";"Cover + Spatial 
 structure";283
"1698";551.912446857776;"Relative distance";"Spatial 
 structure";283
"1699";585.282161405467;"Absolute distance";"Cover";284
"1700";529.935597260512;"Absolute distance";"Cover + Spatial 
 structure";284
"1701";567.063310080291;"Absolute distance";"Spatial 
 structure";284
"1702";497.217641146312;"Relative distance";"Cover";284
"1703";450.121526506811;"Relative distance";"Cover + Spatial 
 structure";284
"1704";542.511639710033;"Relative distance";"Spatial 
 structure";284
"1705";492.204401935361;"Absolute distance";"Cover";285
"1706";417.583255422139;"Absolute distance";"Cover + Spatial 
 structure";285
"1707";543.796834215593;"Absolute distance";"Spatial 
 structure";285
"1708";387.850265122579;"Relative distance";"Cover";285
"1709";321.907657539263;"Relative distance";"Cover + Spatial 
 structure";285
"1710";538.208957635579;"Relative distance";"Spatial 
 structure";285
"1711";565.510592294731;"Absolute distance";"Cover";286
"1712";506.148913648059;"Absolute distance";"Cover + Spatial 
 structure";286
"1713";576.623866080838;"Absolute distance";"Spatial 
 structure";286
"1714";454.366575586378;"Relative distance";"Cover";286
"1715";397.033403249416;"Relative distance";"Cover + Spatial 
 structure";286
"1716";535.749559102865;"Relative distance";"Spatial 
 structure";286
"1717";536.256661742979;"Absolute distance";"Cover";287
"1718";449.799802092591;"Absolute distance";"Cover + Spatial 
 structure";287
"1719";521.749284953537;"Absolute distance";"Spatial 
 structure";287
"1720";441.524011833918;"Relative distance";"Cover";287
"1721";370.452427859;"Relative distance";"Cover + Spatial 
 structure";287
"1722";520.159622725785;"Relative distance";"Spatial 
 structure";287
"1723";543.775950839884;"Absolute distance";"Cover";288
"1724";488.389023657976;"Absolute distance";"Cover + Spatial 
 structure";288
"1725";531.646389199148;"Absolute distance";"Spatial 
 structure";288
"1726";443.317600493672;"Relative distance";"Cover";288
"1727";393.640404248252;"Relative distance";"Cover + Spatial 
 structure";288
"1728";497.167382980319;"Relative distance";"Spatial 
 structure";288
"1729";547.197718387955;"Absolute distance";"Cover";289
"1730";501.375675601963;"Absolute distance";"Cover + Spatial 
 structure";289
"1731";571.778358224987;"Absolute distance";"Spatial 
 structure";289
"1732";452.092280506803;"Relative distance";"Cover";289
"1733";410.305945056961;"Relative distance";"Cover + Spatial 
 structure";289
"1734";556.308231847354;"Relative distance";"Spatial 
 structure";289
"1735";500.912516684835;"Absolute distance";"Cover";290
"1736";453.882103927562;"Absolute distance";"Cover + Spatial 
 structure";290
"1737";499.257117529918;"Absolute distance";"Spatial 
 structure";290
"1738";413.161596679493;"Relative distance";"Cover";290
"1739";372.611890411096;"Relative distance";"Cover + Spatial 
 structure";290
"1740";483.460229289424;"Relative distance";"Spatial 
 structure";290
"1741";534.935340445847;"Absolute distance";"Cover";291
"1742";480.177441291741;"Absolute distance";"Cover + Spatial 
 structure";291
"1743";561.920885056989;"Absolute distance";"Spatial 
 structure";291
"1744";435.324298426013;"Relative distance";"Cover";291
"1745";389.040672400634;"Relative distance";"Cover + Spatial 
 structure";291
"1746";546.479978139458;"Relative distance";"Spatial 
 structure";291
"1747";583.396008711158;"Absolute distance";"Cover";292
"1748";535.011667672619;"Absolute distance";"Cover + Spatial 
 structure";292
"1749";618.885427134921;"Absolute distance";"Spatial 
 structure";292
"1750";482.810272356523;"Relative distance";"Cover";292
"1751";439.529478175061;"Relative distance";"Cover + Spatial 
 structure";292
"1752";600.18743422132;"Relative distance";"Spatial 
 structure";292
"1753";511.359807242306;"Absolute distance";"Cover";293
"1754";439.500667729634;"Absolute distance";"Cover + Spatial 
 structure";293
"1755";505.029008533015;"Absolute distance";"Spatial 
 structure";293
"1756";410.558955074771;"Relative distance";"Cover";293
"1757";342.217301420429;"Relative distance";"Cover + Spatial 
 structure";293
"1758";489.836980233217;"Relative distance";"Spatial 
 structure";293
"1759";595.463138144416;"Absolute distance";"Cover";294
"1760";525.582529042495;"Absolute distance";"Cover + Spatial 
 structure";294
"1761";611.332534684932;"Absolute distance";"Spatial 
 structure";294
"1762";491.46531631791;"Relative distance";"Cover";294
"1763";429.423524177839;"Relative distance";"Cover + Spatial 
 structure";294
"1764";597.088151753154;"Relative distance";"Spatial 
 structure";294
"1765";532.749078586404;"Absolute distance";"Cover";295
"1766";437.784508427019;"Absolute distance";"Cover + Spatial 
 structure";295
"1767";516.575108921342;"Absolute distance";"Spatial 
 structure";295
"1768";447.023111122225;"Relative distance";"Cover";295
"1769";363.799932836175;"Relative distance";"Cover + Spatial 
 structure";295
"1770";514.669096402;"Relative distance";"Spatial 
 structure";295
"1771";584.988192478775;"Absolute distance";"Cover";296
"1772";534.380914962469;"Absolute distance";"Cover + Spatial 
 structure";296
"1773";617.526910126746;"Absolute distance";"Spatial 
 structure";296
"1774";476.12114221739;"Relative distance";"Cover";296
"1775";427.208921706748;"Relative distance";"Cover + Spatial 
 structure";296
"1776";585.888156405497;"Relative distance";"Spatial 
 structure";296
"1777";554.129912591206;"Absolute distance";"Cover";297
"1778";500.533700861299;"Absolute distance";"Cover + Spatial 
 structure";297
"1779";563.331020153776;"Absolute distance";"Spatial 
 structure";297
"1780";457.100774250504;"Relative distance";"Cover";297
"1781";411.200176006231;"Relative distance";"Cover + Spatial 
 structure";297
"1782";541.460599975485;"Relative distance";"Spatial 
 structure";297
"1783";542.355941326924;"Absolute distance";"Cover";298
"1784";477.111049637514;"Absolute distance";"Cover + Spatial 
 structure";298
"1785";555.420667729496;"Absolute distance";"Spatial 
 structure";298
"1786";438.356793287602;"Relative distance";"Cover";298
"1787";378.413734356396;"Relative distance";"Cover + Spatial 
 structure";298
"1788";531.690661803425;"Relative distance";"Spatial 
 structure";298
"1789";508.913507874389;"Absolute distance";"Cover";299
"1790";450.610165868141;"Absolute distance";"Cover + Spatial 
 structure";299
"1791";526.195758535144;"Absolute distance";"Spatial 
 structure";299
"1792";411.721768027959;"Relative distance";"Cover";299
"1793";359.347095784368;"Relative distance";"Cover + Spatial 
 structure";299
"1794";504.821487413691;"Relative distance";"Spatial 
 structure";299
"1795";541.280290119704;"Absolute distance";"Cover";300
"1796";477.439164909442;"Absolute distance";"Cover + Spatial 
 structure";300
"1797";554.739517850249;"Absolute distance";"Spatial 
 structure";300
"1798";451.390099423121;"Relative distance";"Cover";300
"1799";394.733423697717;"Relative distance";"Cover + Spatial 
 structure";300
"1800";542.511587851091;"Relative distance";"Spatial 
 structure";300
"1801";527.925330450696;"Absolute distance";"Cover";301
"1802";445.571503632846;"Absolute distance";"Cover + Spatial 
 structure";301
"1803";485.267218767007;"Absolute distance";"Spatial 
 structure";301
"1804";433.097404430585;"Relative distance";"Cover";301
"1805";362.859293521601;"Relative distance";"Cover + Spatial 
 structure";301
"1806";466.115641344122;"Relative distance";"Spatial 
 structure";301
"1807";493.603344837188;"Absolute distance";"Cover";302
"1808";446.242516578995;"Absolute distance";"Cover + Spatial 
 structure";302
"1809";506.775489022387;"Absolute distance";"Spatial 
 structure";302
"1810";391.545338299809;"Relative distance";"Cover";302
"1811";346.07901343348;"Relative distance";"Cover + Spatial 
 structure";302
"1812";479.601397570745;"Relative distance";"Spatial 
 structure";302
"1813";524.733742568708;"Absolute distance";"Cover";303
"1814";481.44300579874;"Absolute distance";"Cover + Spatial 
 structure";303
"1815";506.967508241949;"Absolute distance";"Spatial 
 structure";303
"1816";434.216314514386;"Relative distance";"Cover";303
"1817";399.089055349849;"Relative distance";"Cover + Spatial 
 structure";303
"1818";474.649463476639;"Relative distance";"Spatial 
 structure";303
"1819";547.119655356911;"Absolute distance";"Cover";304
"1820";500.331176286744;"Absolute distance";"Cover + Spatial 
 structure";304
"1821";567.965699404877;"Absolute distance";"Spatial 
 structure";304
"1822";448.214834550539;"Relative distance";"Cover";304
"1823";405.940776344218;"Relative distance";"Cover + Spatial 
 structure";304
"1824";543.306318243324;"Relative distance";"Spatial 
 structure";304
"1825";593.507970903981;"Absolute distance";"Cover";305
"1826";532.433528310964;"Absolute distance";"Cover + Spatial 
 structure";305
"1827";585.028866784498;"Absolute distance";"Spatial 
 structure";305
"1828";500.096444503057;"Relative distance";"Cover";305
"1829";443.366546296307;"Relative distance";"Cover + Spatial 
 structure";305
"1830";558.179126551992;"Relative distance";"Spatial 
 structure";305
"1831";543.938812377601;"Absolute distance";"Cover";306
"1832";488.099632563159;"Absolute distance";"Cover + Spatial 
 structure";306
"1833";525.373530356941;"Absolute distance";"Spatial 
 structure";306
"1834";445.600003438655;"Relative distance";"Cover";306
"1835";394.496436675011;"Relative distance";"Cover + Spatial 
 structure";306
"1836";489.633888366005;"Relative distance";"Spatial 
 structure";306
"1837";610.549714166634;"Absolute distance";"Cover";307
"1838";565.903622801122;"Absolute distance";"Cover + Spatial 
 structure";307
"1839";623.725152430101;"Absolute distance";"Spatial 
 structure";307
"1840";506.423350813242;"Relative distance";"Cover";307
"1841";463.923902076727;"Relative distance";"Cover + Spatial 
 structure";307
"1842";583.333345730972;"Relative distance";"Spatial 
 structure";307
"1843";596.023784424682;"Absolute distance";"Cover";308
"1844";547.615962104574;"Absolute distance";"Cover + Spatial 
 structure";308
"1845";603.857174679036;"Absolute distance";"Spatial 
 structure";308
"1846";494.370215472219;"Relative distance";"Cover";308
"1847";451.120392087854;"Relative distance";"Cover + Spatial 
 structure";308
"1848";573.282106900413;"Relative distance";"Spatial 
 structure";308
"1849";568.553177750352;"Absolute distance";"Cover";309
"1850";529.351128976233;"Absolute distance";"Cover + Spatial 
 structure";309
"1851";584.517519084371;"Absolute distance";"Spatial 
 structure";309
"1852";462.237552182849;"Relative distance";"Cover";309
"1853";427.830252342578;"Relative distance";"Cover + Spatial 
 structure";309
"1854";545.1289236083;"Relative distance";"Spatial 
 structure";309
"1855";573.387456970006;"Absolute distance";"Cover";310
"1856";514.143290595183;"Absolute distance";"Cover + Spatial 
 structure";310
"1857";558.825744127821;"Absolute distance";"Spatial 
 structure";310
"1858";484.367803237501;"Relative distance";"Cover";310
"1859";433.441130648779;"Relative distance";"Cover + Spatial 
 structure";310
"1860";543.424209353097;"Relative distance";"Spatial 
 structure";310
"1861";581.212993296439;"Absolute distance";"Cover";311
"1862";508.72102377013;"Absolute distance";"Cover + Spatial 
 structure";311
"1863";535.116326545959;"Absolute distance";"Spatial 
 structure";311
"1864";484.097580414004;"Relative distance";"Cover";311
"1865";421.370839838713;"Relative distance";"Cover + Spatial 
 structure";311
"1866";498.631861761043;"Relative distance";"Spatial 
 structure";311
"1867";544.369029719865;"Absolute distance";"Cover";312
"1868";514.725243158044;"Absolute distance";"Cover + Spatial 
 structure";312
"1869";542.786601394486;"Absolute distance";"Spatial 
 structure";312
"1870";442.977865225038;"Relative distance";"Cover";312
"1871";416.766397891241;"Relative distance";"Cover + Spatial 
 structure";312
"1872";497.546411563068;"Relative distance";"Spatial 
 structure";312
"1873";583.294802475927;"Absolute distance";"Cover";313
"1874";545.20810895333;"Absolute distance";"Cover + Spatial 
 structure";313
"1875";589.794191740864;"Absolute distance";"Spatial 
 structure";313
"1876";486.365656013367;"Relative distance";"Cover";313
"1877";450.806583585356;"Relative distance";"Cover + Spatial 
 structure";313
"1878";553.99221626634;"Relative distance";"Spatial 
 structure";313
"1879";567.296514160346;"Absolute distance";"Cover";314
"1880";525.859927833099;"Absolute distance";"Cover + Spatial 
 structure";314
"1881";559.148527498257;"Absolute distance";"Spatial 
 structure";314
"1882";470.766414280836;"Relative distance";"Cover";314
"1883";432.348441065661;"Relative distance";"Cover + Spatial 
 structure";314
"1884";515.134800842627;"Relative distance";"Spatial 
 structure";314
"1885";598.940088281669;"Absolute distance";"Cover";315
"1886";545.494858913047;"Absolute distance";"Cover + Spatial 
 structure";315
"1887";591.489250431466;"Absolute distance";"Spatial 
 structure";315
"1888";508.733682878909;"Relative distance";"Cover";315
"1889";460.725109279086;"Relative distance";"Cover + Spatial 
 structure";315
"1890";561.827720921043;"Relative distance";"Spatial 
 structure";315
"1891";525.059719920285;"Absolute distance";"Cover";316
"1892";466.078825660892;"Absolute distance";"Cover + Spatial 
 structure";316
"1893";508.992143050108;"Absolute distance";"Spatial 
 structure";316
"1894";435.475015412261;"Relative distance";"Cover";316
"1895";386.689196299718;"Relative distance";"Cover + Spatial 
 structure";316
"1896";501.578891743573;"Relative distance";"Spatial 
 structure";316
"1897";575.673455735416;"Absolute distance";"Cover";317
"1898";545.396133639095;"Absolute distance";"Cover + Spatial 
 structure";317
"1899";617.581907067647;"Absolute distance";"Spatial 
 structure";317
"1900";459.658465665391;"Relative distance";"Cover";317
"1901";432.712220694191;"Relative distance";"Cover + Spatial 
 structure";317
"1902";583.156748568493;"Relative distance";"Spatial 
 structure";317
"1903";562.091084444627;"Absolute distance";"Cover";318
"1904";500.084622579894;"Absolute distance";"Cover + Spatial 
 structure";318
"1905";554.443543777596;"Absolute distance";"Spatial 
 structure";318
"1906";468.49226973113;"Relative distance";"Cover";318
"1907";415.980784862423;"Relative distance";"Cover + Spatial 
 structure";318
"1908";534.388292600048;"Relative distance";"Spatial 
 structure";318
"1909";581.395770552443;"Absolute distance";"Cover";319
"1910";542.88842796063;"Absolute distance";"Cover + Spatial 
 structure";319
"1911";586.976837961496;"Absolute distance";"Spatial 
 structure";319
"1912";481.926695223666;"Relative distance";"Cover";319
"1913";445.724150232069;"Relative distance";"Cover + Spatial 
 structure";319
"1914";548.064056167207;"Relative distance";"Spatial 
 structure";319
"1915";466.791407827038;"Absolute distance";"Cover";320
"1916";398.285503852376;"Absolute distance";"Cover + Spatial 
 structure";320
