"Cover";"p";"q";"Cover_bis";"Branch"
"25343";0.704116434385612;0.71356783919598;0.633165829145729;0.704116434385612;"forward"
"25344";0.706910564432049;0.718592964824121;0.633165829145729;0.706910564432049;"forward"
"25345";0.709643513808007;0.723618090452261;0.633165829145729;0.709643513808007;"forward"
"25346";0.712317551394051;0.728643216080402;0.633165829145729;0.712317551394051;"forward"
"25347";0.714934823620479;0.733668341708543;0.633165829145729;0.714934823620479;"forward"
"25348";0.71749736322034;0.738693467336683;0.633165829145729;0.71749736322034;"forward"
"25349";0.720007097203927;0.743718592964824;0.633165829145729;0.720007097203927;"forward"
"25350";0.722465854137289;0.748743718592965;0.633165829145729;0.722465854137289;"forward"
"25351";0.724875370797195;0.753768844221106;0.633165829145729;0.724875370797195;"forward"
"25352";0.727237298266244;0.758793969849246;0.633165829145729;0.727237298266244;"forward"
"25353";0.729553207524313;0.763819095477387;0.633165829145729;0.729553207524313;"forward"
"25354";0.731824594585977;0.768844221105528;0.633165829145729;0.731824594585977;"forward"
"25355";0.734052885227903;0.773869346733668;0.633165829145729;0.734052885227903;"forward"
"25356";0.736239439345259;0.778894472361809;0.633165829145729;0.736239439345259;"forward"
"25357";0.738385554971899;0.78391959798995;0.633165829145729;0.738385554971899;"forward"
"25358";0.740492471995284;0.78894472361809;0.633165829145729;0.740492471995284;"forward"
"25359";0.742561375593814;0.793969849246231;0.633165829145729;0.742561375593814;"forward"
"25360";0.744593399421345;0.798994974874372;0.633165829145729;0.744593399421345;"forward"
"25361";0.746589628561081;0.804020100502513;0.633165829145729;0.746589628561081;"forward"
"25362";0.748551102268787;0.809045226130653;0.633165829145729;0.748551102268787;"forward"
"25363";0.750478816523283;0.814070351758794;0.633165829145729;0.750478816523283;"forward"
"25364";0.752373726400361;0.819095477386935;0.633165829145729;0.752373726400361;"forward"
"25365";0.754236748284756;0.824120603015075;0.633165829145729;0.754236748284756;"forward"
"25366";0.756068761933345;0.829145728643216;0.633165829145729;0.756068761933345;"forward"
"25367";0.757870612401537;0.834170854271357;0.633165829145729;0.757870612401537;"forward"
"25368";0.759643111843691;0.839195979899497;0.633165829145729;0.759643111843691;"forward"
"25369";0.761387041197395;0.844221105527638;0.633165829145729;0.761387041197395;"forward"
"25370";0.763103151760569;0.849246231155779;0.633165829145729;0.763103151760569;"forward"
"25371";0.764792166669523;0.85427135678392;0.633165829145729;0.764792166669523;"forward"
"25372";0.766454782285421;0.85929648241206;0.633165829145729;0.766454782285421;"forward"
"25373";0.768091669495912;0.864321608040201;0.633165829145729;0.768091669495912;"forward"
"25374";0.769703474938147;0.869346733668342;0.633165829145729;0.769703474938147;"forward"
"25375";0.771290822148844;0.874371859296482;0.633165829145729;0.771290822148844;"forward"
"25376";0.772854312646602;0.879396984924623;0.633165829145729;0.772854312646602;"forward"
"25377";0.774394526951239;0.884422110552764;0.633165829145729;0.774394526951239;"forward"
"25378";0.775912025544518;0.889447236180904;0.633165829145729;0.775912025544518;"forward"
"25379";0.777407349776308;0.894472361809045;0.633165829145729;0.777407349776308;"forward"
"25380";0.778881022719859;0.899497487437186;0.633165829145729;0.778881022719859;"forward"
"25381";0.780333549979629;0.904522613065327;0.633165829145729;0.780333549979629;"forward"
"25382";0.781765420454782;0.909547738693467;0.633165829145729;0.781765420454782;"forward"
"25383";0.783177107061287;0.914572864321608;0.633165829145729;0.783177107061287;"forward"
"25384";0.784569067415289;0.919597989949749;0.633165829145729;0.784569067415289;"forward"
"25385";0.785941744480225;0.924623115577889;0.633165829145729;0.785941744480225;"forward"
"25386";0.787295567179997;0.92964824120603;0.633165829145729;0.787295567179997;"forward"
"25387";0.788630950980326;0.934673366834171;0.633165829145729;0.788630950980326;"forward"
"25388";0.78994829844025;0.939698492462312;0.633165829145729;0.78994829844025;"forward"
"25389";0.791247999735605;0.944723618090452;0.633165829145729;0.791247999735605;"forward"
"25390";0.792530433156187;0.949748743718593;0.633165829145729;0.792530433156187;"forward"
"25391";0.793795965578181;0.954773869346734;0.633165829145729;0.793795965578181;"forward"
"25392";0.795044952913313;0.959798994974874;0.633165829145729;0.795044952913313;"forward"
"25393";0.796277740536106;0.964824120603015;0.633165829145729;0.796277740536106;"forward"
"25394";0.797494663690516;0.969849246231156;0.633165829145729;0.797494663690516;"forward"
"25395";0.798696047877122;0.974874371859296;0.633165829145729;0.798696047877122;"forward"
"25396";0.799882209222002;0.979899497487437;0.633165829145729;0.799882209222002;"forward"
"25397";0.801053454828304;0.984924623115578;0.633165829145729;0.801053454828304;"forward"
"25398";0.802210083111504;0.989949748743719;0.633165829145729;0.802210083111504;"forward"
"25399";0.803352384119243;0.994974874371859;0.633165829145729;0.803352384119243;"forward"
"25400";0.804480639836589;1;0.633165829145729;0.804480639836589;"forward"
"25401";-4.85362443592969e-154;0;0.638190954773869;NA;"forward"
"25402";-5.68689623739992e-153;0.0050251256281407;0.638190954773869;NA;"forward"
"25403";-6.64215945944269e-152;0.0100502512562814;0.638190954773869;NA;"forward"
"25404";-7.6787334311228e-151;0.0150753768844221;0.638190954773869;NA;"forward"
"25405";-8.89239545850154e-150;0.0201005025125628;0.638190954773869;NA;"forward"
"25406";-1.03620825952693e-148;0.0251256281407035;0.638190954773869;NA;"forward"
"25407";-1.19787388358781e-147;0.0301507537688442;0.638190954773869;NA;"forward"
"25408";-1.53974581306675e-146;0.0351758793969849;0.638190954773869;NA;"forward"
"25409";-1.68458188593755e-145;0.0402010050251256;0.638190954773869;NA;"forward"
"25410";-1.5094150244077e-144;0.0452261306532663;0.638190954773869;NA;"forward"
"25411";-1.30264042060257e-143;0.050251256281407;0.638190954773869;NA;"forward"
"25412";-6.12549488626153e-143;0.0552763819095477;0.638190954773869;NA;"forward"
"25413";9.37773925493729e-142;0.0603015075376884;0.638190954773869;NA;"forward"
"25414";4.33597218306184e-140;0.0653266331658292;0.638190954773869;NA;"forward"
"25415";1.18351052704292e-138;0.0703517587939698;0.638190954773869;NA;"forward"
"25416";2.51926056366627e-137;0.0753768844221106;0.638190954773869;NA;"forward"
"25417";4.89849872384586e-136;0.0804020100502513;0.638190954773869;NA;"forward"
"25418";9.48209814997766e-135;0.085427135678392;0.638190954773869;NA;"forward"
"25419";1.83234592146855e-133;0.0904522613065327;0.638190954773869;NA;"forward"
"25420";3.55150946744823e-132;0.0954773869346734;0.638190954773869;NA;"forward"
"25421";6.79680140415813e-131;0.100502512562814;0.638190954773869;NA;"forward"
"25422";1.21644031972839e-129;0.105527638190955;0.638190954773869;NA;"forward"
"25423";2.45274506689236e-128;0.110552763819095;0.638190954773869;NA;"forward"
"25424";4.54418378703632e-127;0.115577889447236;0.638190954773869;NA;"forward"
"25425";8.87055271622295e-126;0.120603015075377;0.638190954773869;NA;"forward"
"25426";1.7670413284812e-124;0.125628140703518;0.638190954773869;NA;"forward"
"25427";3.74708484203111e-123;0.130653266331658;0.638190954773869;NA;"forward"
"25428";7.20855078812371e-122;0.135678391959799;0.638190954773869;NA;"forward"
"25429";1.45304529036401e-120;0.14070351758794;0.638190954773869;NA;"forward"
"25430";3.05341639904819e-119;0.14572864321608;0.638190954773869;NA;"forward"
"25431";6.41517591305386e-118;0.150753768844221;0.638190954773869;NA;"forward"
"25432";1.34187512339542e-116;0.155778894472362;0.638190954773869;NA;"forward"
"25433";2.98598897157482e-115;0.160804020100503;0.638190954773869;NA;"forward"
"25434";6.41534838923205e-114;0.165829145728643;0.638190954773869;NA;"forward"
"25435";1.35557853162274e-112;0.170854271356784;0.638190954773869;NA;"forward"
"25436";3.49827987982246e-111;0.175879396984925;0.638190954773869;NA;"forward"
"25437";7.65298749831149e-110;0.180904522613065;0.638190954773869;NA;"forward"
"25438";1.69743776960984e-108;0.185929648241206;0.638190954773869;NA;"forward"
"25439";4.20242848577661e-107;0.190954773869347;0.638190954773869;NA;"forward"
"25440";1.0663510029785e-105;0.195979899497487;0.638190954773869;NA;"forward"
"25441";2.63238042914585e-104;0.201005025125628;0.638190954773869;NA;"forward"
"25442";6.80322343709909e-103;0.206030150753769;0.638190954773869;NA;"forward"
"25443";1.82030859656578e-101;0.21105527638191;0.638190954773869;NA;"forward"
"25444";4.24995446168184e-100;0.21608040201005;0.638190954773869;NA;"forward"
"25445";1.13065304436893e-98;0.221105527638191;0.638190954773869;NA;"forward"
"25446";3.05775267241684e-97;0.226130653266332;0.638190954773869;NA;"forward"
"25447";8.8984623768432e-96;0.231155778894472;0.638190954773869;NA;"forward"
"25448";2.38328013548513e-94;0.236180904522613;0.638190954773869;NA;"forward"
"25449";6.80899993477348e-93;0.241206030150754;0.638190954773869;NA;"forward"
"25450";2.1969694876209e-91;0.246231155778894;0.638190954773869;NA;"forward"
"25451";6.32559876184874e-90;0.251256281407035;0.638190954773869;NA;"forward"
"25452";1.99594114242143e-88;0.256281407035176;0.638190954773869;NA;"forward"
"25453";6.3638095488004e-87;0.261306532663317;0.638190954773869;NA;"forward"
"25454";2.17686544953033e-85;0.266331658291457;0.638190954773869;NA;"forward"
"25455";7.17204213741258e-84;0.271356783919598;0.638190954773869;NA;"forward"
"25456";2.41466604028846e-82;0.276381909547739;0.638190954773869;NA;"forward"
"25457";7.98894954990872e-81;0.281407035175879;0.638190954773869;NA;"forward"
"25458";3.0235017722142e-79;0.28643216080402;0.638190954773869;NA;"forward"
"25459";1.07115386475267e-77;0.291457286432161;0.638190954773869;NA;"forward"
"25460";4.17036657399092e-76;0.296482412060302;0.638190954773869;NA;"forward"
"25461";1.57113570343782e-74;0.301507537688442;0.638190954773869;NA;"forward"
"25462";6.49585365104711e-73;0.306532663316583;0.638190954773869;NA;"forward"
"25463";2.61760896997499e-71;0.311557788944724;0.638190954773869;NA;"forward"
"25464";1.07800806913708e-69;0.316582914572864;0.638190954773869;NA;"forward"
"25465";4.66826532670075e-68;0.321608040201005;0.638190954773869;NA;"forward"
"25466";2.07190670042157e-66;0.326633165829146;0.638190954773869;NA;"forward"
"25467";9.47126922991661e-65;0.331658291457286;0.638190954773869;NA;"forward"
"25468";4.42463311932497e-63;0.336683417085427;0.638190954773869;NA;"forward"
"25469";2.19783409164124e-61;0.341708542713568;0.638190954773869;NA;"forward"
"25470";1.08640850526516e-59;0.346733668341709;0.638190954773869;NA;"forward"
"25471";5.61152765447641e-58;0.351758793969849;0.638190954773869;NA;"forward"
"25472";2.97402673723439e-56;0.35678391959799;0.638190954773869;NA;"forward"
"25473";1.68513324296618e-54;0.361809045226131;0.638190954773869;NA;"forward"
"25474";9.24053385056321e-53;0.366834170854271;0.638190954773869;NA;"forward"
"25475";5.43838167256632e-51;0.371859296482412;0.638190954773869;NA;"forward"
"25476";3.35858769254803e-49;0.376884422110553;0.638190954773869;NA;"forward"
"25477";2.08951605736174e-47;0.381909547738693;0.638190954773869;NA;"forward"
"25478";1.35596028682386e-45;0.386934673366834;0.638190954773869;NA;"forward"
"25479";9.25878141045382e-44;0.391959798994975;0.638190954773869;NA;"forward"
"25480";6.43632787199795e-42;0.396984924623116;0.638190954773869;NA;"forward"
"25481";4.68871730620088e-40;0.402010050251256;0.638190954773869;NA;"forward"
"25482";3.51058517852069e-38;0.407035175879397;0.638190954773869;NA;"forward"
"25483";2.76746543077774e-36;0.412060301507538;0.638190954773869;NA;"forward"
"25484";2.27184995436489e-34;0.417085427135678;0.638190954773869;NA;"forward"
"25485";1.9604234156118e-32;0.422110552763819;0.638190954773869;NA;"forward"
"25486";1.75054477413745e-30;0.42713567839196;0.638190954773869;NA;"forward"
"25487";1.64993667860314e-28;0.4321608040201;0.638190954773869;NA;"forward"
"25488";1.63815522911565e-26;0.437185929648241;0.638190954773869;NA;"forward"
"25489";1.73549247297128e-24;0.442211055276382;0.638190954773869;NA;"forward"
"25490";1.87865562713672e-22;0.447236180904523;0.638190954773869;NA;"forward"
"25491";2.3942455515028e-20;0.452261306532663;0.638190954773869;NA;"forward"
"25492";3.23877835867052e-18;0.457286432160804;0.638190954773869;NA;"forward"
"25493";5.09079438536535e-16;0.462311557788945;0.638190954773869;NA;"forward"
"25494";1.02358894522947e-13;0.467336683417085;0.638190954773869;NA;"forward"
"25495";3.54433435673143e-11;0.472361809045226;0.638190954773869;NA;"forward"
"25496";1.10404354635176e-07;0.477386934673367;0.638190954773869;NA;"forward"
"25497";0.310907828060905;0.482412060301508;0.638190954773869;0.310907828060905;"forward"
"25498";0.364400162174026;0.487437185929648;0.638190954773869;0.364400162174026;"forward"
"25499";0.397225280232498;0.492462311557789;0.638190954773869;0.397225280232498;"forward"
"25500";0.422299301070493;0.49748743718593;0.638190954773869;0.422299301070493;"forward"
"25501";0.442972265170516;0.50251256281407;0.638190954773869;0.442972265170516;"forward"
"25502";0.460720759165494;0.507537688442211;0.638190954773869;0.460720759165494;"forward"
"25503";0.47635022597321;0.512562814070352;0.638190954773869;0.47635022597321;"forward"
"25504";0.490356837937081;0.517587939698492;0.638190954773869;0.490356837937081;"forward"
"25505";0.503071626775762;0.522613065326633;0.638190954773869;0.503071626775762;"forward"
"25506";0.514728321924432;0.527638190954774;0.638190954773869;0.514728321924432;"forward"
"25507";0.52549910633163;0.532663316582915;0.638190954773869;0.52549910633163;"forward"
"25508";0.5355150829656;0.537688442211055;0.638190954773869;0.5355150829656;"forward"
"25509";0.544878752693264;0.542713567839196;0.638190954773869;0.544878752693264;"forward"
"25510";0.553672011323727;0.547738693467337;0.638190954773869;0.553672011323727;"forward"
"25511";0.561961487214746;0.552763819095477;0.638190954773869;0.561961487214746;"forward"
"25512";0.569802225859589;0.557788944723618;0.638190954773869;0.569802225859589;"forward"
"25513";0.577240306680732;0.562814070351759;0.638190954773869;0.577240306680732;"forward"
"25514";0.584314747196547;0.5678391959799;0.638190954773869;0.584314747196547;"forward"
"25515";0.591058918084501;0.57286432160804;0.638190954773869;0.591058918084501;"forward"
"25516";0.597501614289274;0.577889447236181;0.638190954773869;0.597501614289274;"forward"
"25517";0.603667879035654;0.582914572864322;0.638190954773869;0.603667879035654;"forward"
"25518";0.609579646950651;0.587939698492462;0.638190954773869;0.609579646950651;"forward"
"25519";0.615256252517909;0.592964824120603;0.638190954773869;0.615256252517909;"forward"
"25520";0.620714836754796;0.597989949748744;0.638190954773869;0.620714836754796;"forward"
"25521";0.625970675917854;0.603015075376884;0.638190954773869;0.625970675917854;"forward"
"25522";0.631037449734173;0.608040201005025;0.638190954773869;0.631037449734173;"forward"
"25523";0.635927462200813;0.613065326633166;0.638190954773869;0.635927462200813;"forward"
"25524";0.640651824798156;0.618090452261307;0.638190954773869;0.640651824798156;"forward"
"25525";0.645220609637498;0.623115577889447;0.638190954773869;0.645220609637498;"forward"
"25526";0.649642978348936;0.628140703517588;0.638190954773869;0.649642978348936;"forward"
"25527";0.653927291236725;0.633165829145729;0.638190954773869;0.653927291236725;"forward"
"25528";0.658081200264627;0.638190954773869;0.638190954773869;0.658081200264627;"forward"
"25529";0.662111728698666;0.64321608040201;0.638190954773869;0.662111728698666;"forward"
"25530";0.666025339669062;0.648241206030151;0.638190954773869;0.666025339669062;"forward"
"25531";0.669827995474142;0.653266331658292;0.638190954773869;0.669827995474142;"forward"
"25532";0.673525209105382;0.658291457286432;0.638190954773869;0.673525209105382;"forward"
"25533";0.677122089201721;0.663316582914573;0.638190954773869;0.677122089201721;"forward"
"25534";0.680623379425929;0.668341708542714;0.638190954773869;0.680623379425929;"forward"
"25535";0.684033493083549;0.673366834170854;0.638190954773869;0.684033493083549;"forward"
"25536";0.687356543666233;0.678391959798995;0.638190954773869;0.687356543666233;"forward"
"25537";0.690596371888919;0.683417085427136;0.638190954773869;0.690596371888919;"forward"
"25538";0.693756569698763;0.688442211055276;0.638190954773869;0.693756569698763;"forward"
"25539";0.696840501658756;0.693467336683417;0.638190954773869;0.696840501658756;"forward"
"25540";0.699851324047193;0.698492462311558;0.638190954773869;0.699851324047193;"forward"
"25541";0.7027920019631;0.703517587939699;0.638190954773869;0.7027920019631;"forward"
"25542";0.705665324685222;0.708542713567839;0.638190954773869;0.705665324685222;"forward"
"25543";0.708473919496738;0.71356783919598;0.638190954773869;0.708473919496738;"forward"
"25544";0.711220264158113;0.718592964824121;0.638190954773869;0.711220264158113;"forward"
"25545";0.713906698185497;0.723618090452261;0.638190954773869;0.713906698185497;"forward"
"25546";0.716535433070866;0.728643216080402;0.638190954773869;0.716535433070866;"forward"
"25547";0.719108561562224;0.733668341708543;0.638190954773869;0.719108561562224;"forward"
"25548";0.721628066106853;0.738693467336683;0.638190954773869;0.721628066106853;"forward"
"25549";0.724095826547587;0.743718592964824;0.638190954773869;0.724095826547587;"forward"
"25550";0.726513627150873;0.748743718592965;0.638190954773869;0.726513627150873;"forward"
"25551";0.728883163035821;0.753768844221106;0.638190954773869;0.728883163035821;"forward"
"25552";0.731206046065105;0.758793969849246;0.638190954773869;0.731206046065105;"forward"
"25553";0.73348381025146;0.763819095477387;0.638190954773869;0.73348381025146;"forward"
"25554";0.735717916727294;0.768844221105528;0.638190954773869;0.735717916727294;"forward"
"25555";0.737909758319533;0.773869346733668;0.638190954773869;0.737909758319533;"forward"
"25556";0.740060663767127;0.778894472361809;0.638190954773869;0.740060663767127;"forward"
"25557";0.742171901614526;0.78391959798995;0.638190954773869;0.742171901614526;"forward"
"25558";0.744244683810844;0.78894472361809;0.638190954773869;0.744244683810844;"forward"
"25559";0.746280169041268;0.793969849246231;0.638190954773869;0.746280169041268;"forward"
"25560";0.748279465814494;0.798994974874372;0.638190954773869;0.748279465814494;"forward"
"25561";0.750243635327532;0.804020100502513;0.638190954773869;0.750243635327532;"forward"
"25562";0.752173694127033;0.809045226130653;0.638190954773869;0.752173694127033;"forward"
"25563";0.754070616584411;0.814070351758794;0.638190954773869;0.754070616584411;"forward"
"25564";0.755935337200322;0.819095477386935;0.638190954773869;0.755935337200322;"forward"
"25565";0.757768752752533;0.824120603015075;0.638190954773869;0.757768752752533;"forward"
"25566";0.75957172429992;0.829145728643216;0.638190954773869;0.75957172429992;"forward"
"25567";0.761345079054077;0.834170854271357;0.638190954773869;0.761345079054077;"forward"
"25568";0.763089612129012;0.839195979899497;0.638190954773869;0.763089612129012;"forward"
"25569";0.764806088178394;0.844221105527638;0.638190954773869;0.764806088178394;"forward"
"25570";0.766495242929;0.849246231155779;0.638190954773869;0.766495242929;"forward"
"25571";0.768157784618211;0.85427135678392;0.638190954773869;0.768157784618211;"forward"
"25572";0.76979439534274;0.85929648241206;0.638190954773869;0.76979439534274;"forward"
"25573";0.771405732325135;0.864321608040201;0.638190954773869;0.771405732325135;"forward"
"25574";0.772992429104052;0.869346733668342;0.638190954773869;0.772992429104052;"forward"
"25575";0.774555096653769;0.874371859296482;0.638190954773869;0.774555096653769;"forward"
"25576";0.776094324437975;0.879396984924623;0.638190954773869;0.776094324437975;"forward"
"25577";0.777610681402449;0.884422110552764;0.638190954773869;0.777610681402449;"forward"
"25578";0.779104716910842;0.889447236180904;0.638190954773869;0.779104716910842;"forward"
"25579";0.780576961627484;0.894472361809045;0.638190954773869;0.780576961627484;"forward"
"25580";0.782027928350783;0.899497487437186;0.638190954773869;0.782027928350783;"forward"
"25581";0.78345811280052;0.904522613065327;0.638190954773869;0.78345811280052;"forward"
"25582";0.78486799436209;0.909547738693467;0.638190954773869;0.78486799436209;"forward"
"25583";0.786258036790511;0.914572864321608;0.638190954773869;0.786258036790511;"forward"
"25584";0.787628688876773;0.919597989949749;0.638190954773869;0.787628688876773;"forward"
"25585";0.788980385078966;0.924623115577889;0.638190954773869;0.788980385078966;"forward"
"25586";0.790313546120386;0.92964824120603;0.638190954773869;0.790313546120386;"forward"
"25587";0.791628579556693;0.934673366834171;0.638190954773869;0.791628579556693;"forward"
"25588";0.792925880314031;0.939698492462312;0.638190954773869;0.792925880314031;"forward"
"25589";0.794205831199893;0.944723618090452;0.638190954773869;0.794205831199893;"forward"
"25590";0.795468803388364;0.949748743718593;0.638190954773869;0.795468803388364;"forward"
"25591";0.796715156881294;0.954773869346734;0.638190954773869;0.796715156881294;"forward"
"25592";0.797945240946814;0.959798994974874;0.638190954773869;0.797945240946814;"forward"
"25593";0.79915939453653;0.964824120603015;0.638190954773869;0.79915939453653;"forward"
"25594";0.800357946682637;0.969849246231156;0.638190954773869;0.800357946682637;"forward"
"25595";0.801541216876093;0.974874371859296;0.638190954773869;0.801541216876093;"forward"
"25596";0.802709515426949;0.979899497487437;0.638190954773869;0.802709515426949;"forward"
"25597";0.803863143807825;0.984924623115578;0.638190954773869;0.803863143807825;"forward"
"25598";0.805002394981483;0.989949748743719;0.638190954773869;0.805002394981483;"forward"
"25599";0.806127553713375;0.994974874371859;0.638190954773869;0.806127553713375;"forward"
"25600";0.807238896869981;1;0.638190954773869;0.807238896869981;"forward"
"25601";-4.95695705915751e-154;0;0.64321608040201;NA;"forward"
"25602";-6.09950201816207e-153;0.0050251256281407;0.64321608040201;NA;"forward"
"25603";-7.10834603708424e-152;0.0100502512562814;0.64321608040201;NA;"forward"
"25604";-7.9095518101916e-151;0.0150753768844221;0.64321608040201;NA;"forward"
"25605";-9.07174384832377e-150;0.0201005025125628;0.64321608040201;NA;"forward"
"25606";-1.10484868375487e-148;0.0251256281407035;0.64321608040201;NA;"forward"
"25607";-1.30003287580497e-147;0.0301507537688442;0.64321608040201;NA;"forward"
"25608";-1.47394504037199e-146;0.0351758793969849;0.64321608040201;NA;"forward"
"25609";-1.68609055938395e-145;0.0402010050251256;0.64321608040201;NA;"forward"
"25610";-1.70190931566177e-144;0.0452261306532663;0.64321608040201;NA;"forward"
"25611";-1.57150814360505e-143;0.050251256281407;0.64321608040201;NA;"forward"
"25612";-9.71126211888232e-143;0.0552763819095477;0.64321608040201;NA;"forward"
"25613";5.79382508702494e-142;0.0603015075376884;0.64321608040201;NA;"forward"
"25614";4.27799816325685e-140;0.0653266331658292;0.64321608040201;NA;"forward"
"25615";1.1117220536151e-138;0.0703517587939698;0.64321608040201;NA;"forward"
"25616";2.56449659876585e-137;0.0753768844221106;0.64321608040201;NA;"forward"
"25617";4.97619250266068e-136;0.0804020100502513;0.64321608040201;NA;"forward"
"25618";9.59539716588631e-135;0.085427135678392;0.64321608040201;NA;"forward"
"25619";1.86075294529809e-133;0.0904522613065327;0.64321608040201;NA;"forward"
"25620";3.46373735534555e-132;0.0954773869346734;0.64321608040201;NA;"forward"
"25621";6.6050272716428e-131;0.100502512562814;0.64321608040201;NA;"forward"
"25622";1.26569502784905e-129;0.105527638190955;0.64321608040201;NA;"forward"
"25623";2.47078207169433e-128;0.110552763819095;0.64321608040201;NA;"forward"
"25624";4.7998815562009e-127;0.115577889447236;0.64321608040201;NA;"forward"
"25625";1.03373333213491e-125;0.120603015075377;0.64321608040201;NA;"forward"
"25626";1.86806909401585e-124;0.125628140703518;0.64321608040201;NA;"forward"
"25627";3.53619616669815e-123;0.130653266331658;0.64321608040201;NA;"forward"
"25628";7.09086079921577e-122;0.135678391959799;0.64321608040201;NA;"forward"
"25629";1.52801470446415e-120;0.14070351758794;0.64321608040201;NA;"forward"
"25630";3.05259645897806e-119;0.14572864321608;0.64321608040201;NA;"forward"
"25631";6.18938843731116e-118;0.150753768844221;0.64321608040201;NA;"forward"
"25632";1.3169875972424e-116;0.155778894472362;0.64321608040201;NA;"forward"
"25633";2.87271336081967e-115;0.160804020100503;0.64321608040201;NA;"forward"
"25634";6.3948274963703e-114;0.165829145728643;0.64321608040201;NA;"forward"
"25635";1.54671121170581e-112;0.170854271356784;0.64321608040201;NA;"forward"
"25636";3.51856939756132e-111;0.175879396984925;0.64321608040201;NA;"forward"
"25637";7.84921694241464e-110;0.180904522613065;0.64321608040201;NA;"forward"
"25638";1.73719016621002e-108;0.185929648241206;0.64321608040201;NA;"forward"
"25639";4.2217567011274e-107;0.190954773869347;0.64321608040201;NA;"forward"
"25640";9.83429710839945e-106;0.195979899497487;0.64321608040201;NA;"forward"
"25641";2.63487426034717e-104;0.201005025125628;0.64321608040201;NA;"forward"
"25642";6.7862632306287e-103;0.206030150753769;0.64321608040201;NA;"forward"
"25643";1.81800483004662e-101;0.21105527638191;0.64321608040201;NA;"forward"
"25644";4.72426023955119e-100;0.21608040201005;0.64321608040201;NA;"forward"
"25645";1.1370209513491e-98;0.221105527638191;0.64321608040201;NA;"forward"
"25646";3.1084675936554e-97;0.226130653266332;0.64321608040201;NA;"forward"
"25647";8.87415368628364e-96;0.231155778894472;0.64321608040201;NA;"forward"
"25648";2.53116046727414e-94;0.236180904522613;0.64321608040201;NA;"forward"
"25649";6.91594928285622e-93;0.241206030150754;0.64321608040201;NA;"forward"
"25650";2.21310900097667e-91;0.246231155778894;0.64321608040201;NA;"forward"
"25651";6.929584801553e-90;0.251256281407035;0.64321608040201;NA;"forward"
"25652";1.99565988555601e-88;0.256281407035176;0.64321608040201;NA;"forward"
"25653";6.48567833768401e-87;0.261306532663317;0.64321608040201;NA;"forward"
"25654";2.05766979967787e-85;0.266331658291457;0.64321608040201;NA;"forward"
"25655";6.83260075599422e-84;0.271356783919598;0.64321608040201;NA;"forward"
"25656";2.32404177341182e-82;0.276381909547739;0.64321608040201;NA;"forward"
"25657";8.08463522848705e-81;0.281407035175879;0.64321608040201;NA;"forward"
"25658";3.06066088485356e-79;0.28643216080402;0.64321608040201;NA;"forward"
"25659";1.14381328409708e-77;0.291457286432161;0.64321608040201;NA;"forward"
"25660";4.21285182583652e-76;0.296482412060302;0.64321608040201;NA;"forward"
"25661";1.57158793654423e-74;0.301507537688442;0.64321608040201;NA;"forward"
"25662";6.58649008953614e-73;0.306532663316583;0.64321608040201;NA;"forward"
"25663";2.62176460643446e-71;0.311557788944724;0.64321608040201;NA;"forward"
"25664";1.09717569684099e-69;0.316582914572864;0.64321608040201;NA;"forward"
"25665";4.97099673934296e-68;0.321608040201005;0.64321608040201;NA;"forward"
"25666";2.10417383549182e-66;0.326633165829146;0.64321608040201;NA;"forward"
"25667";9.6505760262254e-65;0.331658291457286;0.64321608040201;NA;"forward"
"25668";4.55410994520568e-63;0.336683417085427;0.64321608040201;NA;"forward"
"25669";2.23999793888915e-61;0.341708542713568;0.64321608040201;NA;"forward"
"25670";1.15430121830088e-59;0.346733668341709;0.64321608040201;NA;"forward"
"25671";5.90051512320415e-58;0.351758793969849;0.64321608040201;NA;"forward"
"25672";3.15982818182274e-56;0.35678391959799;0.64321608040201;NA;"forward"
"25673";1.72495450346571e-54;0.361809045226131;0.64321608040201;NA;"forward"
"25674";9.82778511535486e-53;0.366834170854271;0.64321608040201;NA;"forward"
"25675";5.77665793901456e-51;0.371859296482412;0.64321608040201;NA;"forward"
"25676";3.46515217381089e-49;0.376884422110553;0.64321608040201;NA;"forward"
"25677";2.16354455188087e-47;0.381909547738693;0.64321608040201;NA;"forward"
"25678";1.4163567252137e-45;0.386934673366834;0.64321608040201;NA;"forward"
"25679";9.67734131636063e-44;0.391959798994975;0.64321608040201;NA;"forward"
"25680";6.7340250060243e-42;0.396984924623116;0.64321608040201;NA;"forward"
"25681";4.91385890870257e-40;0.402010050251256;0.64321608040201;NA;"forward"
"25682";3.70250736379794e-38;0.407035175879397;0.64321608040201;NA;"forward"
"25683";2.94116945993635e-36;0.412060301507538;0.64321608040201;NA;"forward"
"25684";2.42180835305879e-34;0.417085427135678;0.64321608040201;NA;"forward"
"25685";2.07523012493736e-32;0.422110552763819;0.64321608040201;NA;"forward"
"25686";1.89472331128568e-30;0.42713567839196;0.64321608040201;NA;"forward"
"25687";1.80564051266325e-28;0.4321608040201;0.64321608040201;NA;"forward"
"25688";1.81135649457837e-26;0.437185929648241;0.64321608040201;NA;"forward"
"25689";1.93390497480913e-24;0.442211055276382;0.64321608040201;NA;"forward"
"25690";2.13762865044743e-22;0.447236180904523;0.64321608040201;NA;"forward"
"25691";2.79452519698361e-20;0.452261306532663;0.64321608040201;NA;"forward"
