"ID_sim";"pcrit";"pinfer";"qinfer";"Size_tipping";"Site";"aridity";"Sand";"MF"
"83";83;0.495;0.500630409282128;0.658158206810801;0.08895625;1;0.7822;2.859250805;-0.22244871
"84";84;0.5325;0.538296156168742;0.578720272237936;0.0695875;1;0.7822;2.859250805;-0.22244871
"85";85;0.455;0.461631192735597;0.736499435083015;0.06519375;1;0.7822;2.859250805;-0.22244871
"86";86;0.503654863148426;0.508654863148426;0.64154110630854;0.0826625;1;0.7822;2.859250805;-0.22244871
"87";87;0.4625;0.468216630430459;0.724056113736602;0.0360125;1;0.7822;2.859250805;-0.22244871
"88";88;0.5025;0.508654863148426;0.64154110630854;0.0578625;1;0.7822;2.859250805;-0.22244871
"89";89;0.535;0.543786423768164;0.571336790194804;0.04065;1;0.7822;2.859250805;-0.22244871
"90";90;0.47;0.476132364026154;0.709008323675803;0.07405625;1;0.7822;2.859250805;-0.22244871
"91";91;0.495;0.502221243816056;0.666025055869117;0.1398875;1;0.7822;2.859250805;-0.22244871
"92";92;0.4925;0.502221243816056;0.666025055869117;0.050625;1;0.7822;2.859250805;-0.22244871
"93";93;0.485;0.49229226293341;0.681382872441763;0.06470625;1;0.7822;2.859250805;-0.22244871
"94";94;0.4525;0.461313436278553;0.742884721052562;0.074175;1;0.7822;2.859250805;-0.22244871
"95";95;0.4475;0.455074226091922;0.755177303979502;0.1299875;1;0.7822;2.859250805;-0.22244871
"96";96;0.4475;0.454485471660197;0.747633603193401;0.04263125;1;0.7822;2.859250805;-0.22244871
"97";97;0.5275;0.538287768863578;0.586952410186675;0.02863125;1;0.7822;2.859250805;-0.22244871
"98";98;0.53;0.538287768863578;0.586952410186675;0.07665625;1;0.7822;2.859250805;-0.22244871
"99";99;0.5;0.506281212358454;0.65466987271243;0.12453125;1;0.7822;2.859250805;-0.22244871
"100";100;0.479313424249142;0.484313424249142;0.692006029979152;0.1191875;1;0.7822;2.859250805;-0.22244871
"101";1;NA;0.308065554454116;0.935472998005636;NA;10;0.7716;2.784452477;0.709906931
"102";2;0.351548050086517;0.356548050086517;0.888804668633769;0.17140625;10;0.7716;2.784452477;0.709906931
"103";3;NA;0.218251746524004;0.988946742941289;NA;10;0.7716;2.784452477;0.709906931
"104";4;0.346647837637121;0.351647837637121;0.894517531043988;0.14281875;10;0.7716;2.784452477;0.709906931
"105";5;NA;0.218251746524004;0.988946742941289;NA;10;0.7716;2.784452477;0.709906931
"106";6;0.351548050086517;0.356548050086517;0.888804668633769;0.10778125;10;0.7716;2.784452477;0.709906931
"107";7;NA;0.292805803197713;0.947579684733912;NA;10;0.7716;2.784452477;0.709906931
"108";8;NA;0.335426743389426;0.910236273647315;NA;10;0.7716;2.784452477;0.709906931
"109";9;NA;0.250821339384762;0.973633496422112;NA;10;0.7716;2.784452477;0.709906931
"110";10;NA;0.327896089772571;0.917786711055075;NA;10;0.7716;2.784452477;0.709906931
"111";11;0.351548050086517;0.356548050086517;0.888804668633769;0.23026875;10;0.7716;2.784452477;0.709906931
"112";12;0.290726352960862;0.295726352960862;0.945527854924397;0.23815625;10;0.7716;2.784452477;0.709906931
"113";13;NA;0.324644743993944;0.921605325758617;NA;10;0.7716;2.784452477;0.709906931
"114";14;NA;0.289385525764287;0.949989340014067;NA;10;0.7716;2.784452477;0.709906931
"115";15;0.3775;0.382536328070447;0.861172637227826;0.27855;10;0.7716;2.784452477;0.709906931
"116";16;0.3425;0.348129287193157;0.89956609112737;0.039125;10;0.7716;2.784452477;0.709906931
"117";17;NA;0.218251746524004;0.988946742941289;NA;10;0.7716;2.784452477;0.709906931
"118";18;NA;0.310892674754775;0.933133320742103;NA;10;0.7716;2.784452477;0.709906931
"119";19;NA;0.310302907664201;0.933923393646966;NA;10;0.7716;2.784452477;0.709906931
"120";20;0.3625;0.368428365027147;0.875831687958914;0.05166875;10;0.7716;2.784452477;0.709906931
"121";21;0.335326166652065;0.340326166652065;0.90692042818315;0.31065;10;0.7716;2.784452477;0.709906931
"122";22;0.368409810810089;0.373409810810089;0.869201133730676;0.18095;10;0.7716;2.784452477;0.709906931
"123";23;0.335326166652065;0.340326166652065;0.90692042818315;0.32438125;10;0.7716;2.784452477;0.709906931
"124";24;0.354611185198564;0.359611185198564;0.886219858398263;0.28426875;10;0.7716;2.784452477;0.709906931
