"p";"q";"Pooling";"Site_ID";"Method";"Scale_obs"
"444";0.184235370530815;0.182918160352528;0;89;"Rejection";2
"445";0.228961659537948;0.212099602915377;0;89;"Rejection";1
"446";0.220942327310746;0.163442870714175;0;90;"Rejection";5
"447";0.271417828645339;0.213516958303124;0;90;"Rejection";4
"448";0.199728549099171;0.151465256454433;0;90;"Rejection";3
"449";0.246413372003678;0.18997616172891;0;90;"Rejection";2
"450";0.279337562507419;0.204041224976705;0;90;"Rejection";1
"451";0.0870672212761242;0.0832667869718477;0;91;"Rejection";5
"452";0.0778629412270736;0.0749816864352293;0;91;"Rejection";4
"453";0.0811094399905264;0.0757584650933565;0;91;"Rejection";3
"454";0.082960741734623;0.076567245623361;0;91;"Rejection";2
"455";0.0779802190196895;0.0708551276469934;0;91;"Rejection";1
"456";0.192280805155338;0.0950763598420246;0;92;"Rejection";5
"457";0.19750574114684;0.097744032529984;0;92;"Rejection";4
"458";0.161514625600201;0.0773269451753179;0;92;"Rejection";3
"459";0.268624225581319;0.130927437062368;0;92;"Rejection";2
"460";0.317859518028269;0.130438114887256;0;92;"Rejection";1
"461";0.092547796146993;0.0394681899365645;0;93;"Rejection";5
"462";0.0893433685756555;0.0396259080103221;0;93;"Rejection";4
"463";0.0915248238467945;0.0380486959489697;0;93;"Rejection";3
"464";0.107406772392184;0.0455099082849592;0;93;"Rejection";2
"465";0.125987401045205;0.0478546751468454;0;93;"Rejection";1
"466";0.422647284404888;0.374810769645222;0;94;"Rejection";5
"467";0.39918638687947;0.355872786190094;0;94;"Rejection";4
"468";0.389023488682279;0.34960494739036;0;94;"Rejection";3
"469";0.358283115543835;0.325008558160022;0;94;"Rejection";2
"470";0.269131605621154;0.251177867352009;0;94;"Rejection";1
"471";0.129683079446212;0.099076430829214;0;95;"Rejection";5
"472";0.12687432510941;0.097040250155111;0;95;"Rejection";4
"473";0.115070226288548;0.0880687761388487;0;95;"Rejection";3
"474";0.134040328117414;0.0989097813473214;0;95;"Rejection";2
"475";0.147127747213491;0.105912210164645;0;95;"Rejection";1
"476";0.109165714053369;0.119667030684476;0;96;"Rejection";5
"477";0.108960497112599;0.122994200431551;0;96;"Rejection";4
"478";0.108589200452055;0.119187790219296;0;96;"Rejection";3
"479";0.121901541014587;0.128114356604924;0;96;"Rejection";2
"480";0.134921238275382;0.119271643812905;0;96;"Rejection";1
"481";0.243078781481784;0.133272884434438;0;97;"Rejection";5
"482";0.257708304835442;0.135708768752631;0;97;"Rejection";4
"483";0.265846393938005;0.146542988369164;0;97;"Rejection";3
"484";0.29208010048417;0.126353662716545;0;97;"Rejection";2
"485";0.30159790428554;0.134750448921201;0;97;"Rejection";1
"486";0.256364508558908;0.163821326938774;0;98;"Rejection";5
"487";0.249853288104457;0.166478141714603;0;98;"Rejection";4
"488";0.231939360082388;0.140573523576586;0;98;"Rejection";3
"489";0.276866474726926;0.172968665780651;0;98;"Rejection";2
"490";0.282070357137176;0.172033372364796;0;98;"Rejection";1
"491";0.111534224795284;0.176566199851105;0;99;"Rejection";5
"492";0.104937401359166;0.163232991546222;0;99;"Rejection";4
"493";0.103623892743314;0.161542391264672;0;99;"Rejection";3
"494";0.102897315668519;0.16462364008823;0;99;"Rejection";2
"495";0.0949055834821942;0.149797141457995;0;99;"Rejection";1
"496";0.143447844121353;0.141341853645596;0;100;"Rejection";5
"497";0.136489989856287;0.133044379704271;0;100;"Rejection";4
"498";0.13943367975438;0.134647926900366;0;100;"Rejection";3
"499";0.120443556273903;0.117144775159849;0;100;"Rejection";2
"500";0.134996441826064;0.127047428066219;0;100;"Rejection";1
