"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"CV_PSD";"fmax_PSD";"Resolution";"ID"
"3176";0.689138321995465;2.96128170894526;1.45793545489753;-1.51989467971078;0.0221354166666667;0.331207873774508;2.44269691340747;1;1.30881316452891;1.99446594026507;-0.124360743873833;"/3";258
"1177";0.345480615750886;3.68561733228922;2.36725677959962;0.652238469021913;0.173302942285282;0.679654708013451;6.33716124970524;0.202349596900003;0.253667677335744;1.29266645514962;-3.77597199664072;"No change";259
"2177";0.345314994919437;3.30744336569579;2.25947374362191;0.402896902709404;0.135693258401851;0.349080246999718;4.85492733140853;0.242629376023817;NA;1.24907121715748;-3.59065714343271;"/2";259
"3177";0.345480615750886;2.87258172114743;2.1180299220879;0.195274520415511;0.0973832971084129;0.134892858115453;3.78846355236726;0.181845975608352;NA;1.21751025372274;-3.43260839734023;"/3";259
"1178";0.286096907718529;3.56646178092987;2.52299869392894;0.916549036124451;0.144661532718602;0.593948537532851;6.00866298569319;0.340072247003509;0.424294746893591;1.76415616061248;-3.68141341401571;"No change";26
"2178";0.286707069240819;3.01651554404145;2.35339662101255;0.526464139042747;0.114886451959576;0.289120929222405;4.73243330705464;0.395211489297528;NA;2.07362021895714;-2.99922217094512;"/2";26
"3178";0.286096907718529;2.37180700094607;2.11507679966636;0.187257142095864;0.084384456635614;0.163825273164436;3.57241107623906;0.461565463770079;0.539281334926909;2.16767765066197;-2.76362005225702;"/3";26
"1179";0.24813101389678;3.60370706887152;2.67576144746235;1.14528690878969;0.141041203357414;0.663889280813749;6.30745266173337;0.414469450499025;NA;1.90502253484755;-3.82105005095872;"No change";260
"2179";0.248475831034983;3.15488936473947;2.54136312632676;0.843479234211321;0.11813976255099;0.351032758401709;4.97654186748673;0.51195072026476;NA;2.03118216036623;-3.18782708296255;"/2";260
"3179";0.24813101389678;2.60679857940132;2.35192126098414;0.571415965148257;0.088682691836627;0.199376021086237;3.91187375402625;0.565433311632438;NA;1.97607904537201;-3.0389378657249;"/3";260
"1180";0.290073857641425;3.65311198159547;2.53319910894213;0.922831561166554;0.156820058039818;0.670259415675673;6.36477885933682;0.304628668556852;NA;1.3408465396613;-4.16446274343296;"No change";261
"2180";0.289256423283495;3.23709798055348;2.41511894989478;0.669765525151456;0.124505607799708;0.354402243219359;4.85226343754572;0.349384559768918;NA;1.41567268073404;-3.95677502817172;"/2";261
"3180";0.290073857641425;2.75766244380875;2.25200308712848;0.37970025150217;0.095415201064796;0.147158723000563;3.89606339028714;0.510875569828171;NA;1.65430571597638;-3.29437701173046;"/3";261
"1181";0.200227254281308;3.51511057064361;2.8653732676608;1.48742668967157;0.117176135584011;0.700429632801341;6.17996779996256;0.264813574873731;1.30200821113444;2.65486429140471;-3.74078568751568;"No change";262
"2181";0.200673174626216;3.03949520916102;2.7177691431875;1.13045234594994;0.102783968031182;0.511857232994085;4.92871915005851;0.729125654256488;1.36781088886641;2.26802505902713;-3.60924997650933;"/2";262
"3181";0.200227254281308;2.63916083916084;2.57876328876985;0.911286147627917;0.0906462244352869;0.347116636799747;3.96781535246516;0.743506143024122;1.42336760500768;2.46382331469354;-3.14429838138273;"/3";262
"1182";0.265310355400446;3.61883072739633;2.6130059559846;1.05232860253694;0.149749437981924;0.722546105132106;6.36161894411782;0.599202798399396;1.26017909836811;1.7885078380316;-4.40472824664709;"No change";263
"2182";0.265949339526782;3.23557772236076;2.49865693821889;0.776225685072565;0.131609760413126;0.492028082937167;5.07343272140265;0.699936208241887;NA;1.50747852269635;-4.25271373692262;"/2";263
"3182";0.265310355400445;2.86278109224415;2.37864854802859;0.565033958759743;0.107268587411817;0.312064218584049;4.18855025209227;0.694479641661371;0.590581945301189;1.36517188295508;-4.15120224356134;"/3";263
"1183";0.182750317885453;3.53298791018998;2.96177838730246;1.6228406116466;0.110478733484271;0.722759726895071;6.42028402914229;0.365725838528051;1.28929178413805;2.67109366247819;-4.04223997458869;"No change";264
"2183";0.182873058499056;3.06120358514725;2.81777120335513;1.27170426984133;0.104794506640216;0.543084061701808;5.19753759060812;0.562341755544691;1.34695040297053;2.35048659978287;-3.88892132521503;"/2";264
"3183";0.182750317885453;2.61319340329835;2.66020744050288;1.02610863666911;0.0950259833723375;0.44104207583891;4.31419100608451;0.54594422822214;0.848609173296469;2.16349848018211;-3.77008616446346;"/3";264
"1184";0.338717095473852;3.7153887113951;2.39507335228096;0.679788330371407;0.179398917099594;0.775306091873018;6.73946624310556;0.254488769428615;1.18817710561696;1.90267743052803;-3.66613509230887;"No change";265
"2184";0.338692117869067;3.41764266135061;2.31161482425213;0.446707722682676;0.154439728491225;0.585594310635456;5.43548263811006;0.268173063215212;1.28170923520188;1.87763365478698;-3.35912779874223;"/2";265
"3184";0.338717095473852;3.13515269655621;2.2252679265729;0.29179107485458;0.136237954271808;0.391872149872648;4.60781806157658;0.0825993886476868;1.30592794290565;1.8417677792234;-2.9498100858289;"/3";265
"1185";0.349150952754556;3.64206937520986;2.34480295069218;0.63825963372175;0.169802498827907;0.693195292017634;6.24692033523106;0.326028124557911;1.23410369920032;1.88384225453563;-3.87866869710298;"No change";266
"2185";0.348898606474089;3.26186906546727;2.23527428890422;0.383197872259485;0.134725758587752;0.448169928225661;4.88626040376626;0.361115258872234;NA;1.65164484336368;-3.76407112233555;"/2";266
"3185";0.349150952754556;2.89904502046385;2.11663230038276;0.15953075973245;0.106603207695511;0.281460510565333;3.86100637246039;0.772582962826154;NA;1.70532815376312;-3.32323584019244;"/3";266
"1186";0.426498570642715;3.67475789740771;2.15363351565961;0.294255467974157;0.18645264192185;0.744392740810415;6.2395036751695;0.914269405518707;1.48256998919785;3.25967119380735;-3.53110623188635;"No change";267
"2186";0.426749165336043;3.4012725987274;2.07570852850618;0.00794364519333303;0.152968228812569;0.53181357459182;5.11936972953626;0.254313424220226;1.27192770127695;2.15367151197071;-2.7463713335155;"/2";267
"3186";0.426498570642715;3.10641668867177;1.98561613519337;-0.22449146860053;0.122933436590844;0.3603954053764;4.30633460857662;0.341015520570719;1.02713734673423;3.45401143611115;-1.37893573817629;"/3";267
"1187";0.334144955766577;3.56942757671444;2.36858562113303;0.69897861179741;0.157595480337664;0.637800320249366;5.97858495378304;0.470295722706303;1.2571951519423;1.97877663352634;-4.15694608474059;"No change";268
"2187";0.334056103933808;3.10514786418401;2.22950765982896;0.426547017011288;0.118893910251303;0.392576034679063;4.55113037236503;0.214693676858107;1.31844247017385;1.93013834051438;-3.65449415629879;"/2";268
"3187";0.334144955766577;2.65365091761031;2.07211677744706;0.159552885759303;0.0896895497228252;0.235872609687116;3.56688144837423;0.673700971022108;1.35185970100177;1.93907774807204;-3.45548105900622;"/3";268
"1188";0.356040725410095;3.66095083711152;2.33043306268742;0.59955205565994;0.172797571604372;0.714647035581445;6.36636920436914;0.48540688364798;1.24006909065842;1.87217771295557;-3.82890295347619;"No change";269
"2188";0.356338002612861;3.29643688012734;2.22471770487245;0.324877254984824;0.140196207149762;0.496263832361733;5.03555537435386;0.588829768942734;NA;1.77974435046032;-3.33336645656592;"/2";269
"3188";0.356040725410095;2.9539260220636;2.11584529793965;0.163504398655829;0.111917354068685;0.354697741479568;4.05641162705057;0.381893789153195;0.861952980993217;1.91136000101523;-2.87803040343477;"/3";269
"1189";0.294745195646097;3.53120793048586;2.48328404180721;0.878065070892162;0.143166098068178;0.543193063934194;5.71521529398713;0.214135779344981;NA;1.25219861418229;-4.48298902506482;"No change";27
"2189";0.294581942226738;2.9464146227152;2.30278712178153;0.534412325846561;0.102154277344303;0.208591351028463;4.29285564606933;0.369912655572048;NA;1.3806406684486;-3.83541417116746;"/2";27
"3189";0.294745195646097;2.22528517110266;2.02152911364955;0.0879318806913386;0.0677621378214549;0.132953536740914;3.01137907064663;0.472591763668772;NA;1.92685641679998;-2.97017100847781;"/3";27
"1190";0.372327282237192;3.68508247148013;2.29227492624913;0.532639589515064;0.179646797691743;0.727700340973995;6.57995722112091;0.3699089400826;0.847704654162192;2.4935371078099;-3.10752726736575;"No change";270
"2190";0.372105893453331;3.36045977011494;2.20065460635373;0.307855668932219;0.146372137120761;0.51023110977188;5.28150214114178;0.450237860621327;1.29214541314389;2.23141904008412;-3.00213975142464;"/2";270
"3190";0.372327282237192;3.04892130051656;2.10276987663888;0.100938373187392;0.116401247875496;0.350528970923414;4.16716910690577;0.514851947196998;1.33070560390517;2.37723518958459;-2.62559427004466;"/3";270
"1191";0.40142845548251;3.71851552320618;2.226050490284;0.40536894337557;0.189078450618466;0.761326303300267;6.63498770940806;0.527371122132233;1.22141317597497;2.51349926026297;-3.02509810863632;"No change";271
"2191";0.40179997096821;3.43165392269823;2.14484323702218;0.169482466235966;0.15609093271083;0.573403375286447;5.2925093872156;0.624641962114699;1.28559470247696;2.52222857875371;-2.67594660677807;"/2";271
"3191";0.40142845548251;3.16856368563686;2.06600434373987;-0.0221547574774458;0.128798552699016;0.395739177038096;4.38828018690906;0.668200290321887;1.32361267298184;2.72480271748422;-2.19212438413138;"/3";271
"1192";0.383455527599672;3.71054302579902;2.26970986348572;0.478205627154534;0.187451933583111;0.762333805023324;6.68305514050378;0.335982753386818;1.25287683686751;2.49902329343905;-3.0466891097516;"No change";272
"2192";0.383101683843809;3.41212586339217;2.18679034937306;0.243336869834116;0.15930656233623;0.588854924278859;5.45559613425666;0.381256787774464;0.928866027060505;2.39140481667055;-2.88119638738124;"/2";272
"3192";0.383455527599672;3.10504933255949;2.09156123279937;0.0351314800012057;0.136415884462759;0.449867055789167;4.59385606451622;0.49002956881612;1.3019548699016;2.43506033776829;-2.23518968756222;"/3";272
"1193";0.286078871664457;3.68048419128077;2.55453204837406;0.940705421089325;0.162946666314517;0.768001865918205;6.75023216381625;0.275048237150776;1.24809749298189;2.03565019040141;-3.90922232459041;"No change";273
"2193";0.286235302656409;3.35255452644159;2.46066367031716;0.714277292641039;0.144032166006275;0.585999911865083;5.50455285591839;0.364254554613928;1.29562357329292;1.95682783102247;-3.4327541139869;"/2";273
"3193";0.286078871664457;3.03647294589178;2.36218435781098;0.490887409314702;0.12588683928383;0.422581642227918;4.5717334517248;0.544828817460511;1.32044903163751;1.78526993788267;-3.32775052054697;"/3";273
"1194";0.376090579354965;3.44988922194709;2.21626738301199;0.505699308361996;0.141945790191076;0.537788197158504;5.28056780196337;0.179970971238994;NA;1.83385532618652;-3.29799584623451;"No change";274
"2194";0.376090579354965;2.78624601205246;2.00262043648606;0.00738682004582956;0.100586939102564;0.346425166291598;3.86591496895352;0.236111780589443;1.30769046759382;1.80201831187754;-2.82832383695533;"/2";274
"3194";0.375287740402465;2.22091656874266;1.77798221898222;-0.352252615895178;0.0745877733417586;0.248902555742659;3.06799258036487;0.894713034361146;1.34425370004437;2.17030426153391;-1.82597601662317;"/3";274
"1195";0.248750122537006;3.38995073891626;2.61212180032611;1.11541611786551;0.119341889255702;0.551255935343066;5.42017483697926;0.199827499296289;NA;1.46859130905629;-4.21296119686759;"No change";275
"2195";0.248750122537006;2.62479338842975;2.35630859410872;0.697887097626805;0.0989777243589744;0.244516330521334;3.99068854627826;0.288721338489989;0.51644924325218;1.36940867446768;-3.87838290020645;"/2";275
"3195";0.248706715180317;1.89863547758285;2.03261638588194;0.286859760536576;0.0674763997395833;0.0332717299667862;3.10627155554385;0.327643365196312;0.480637962415466;1.15291306658163;-3.74594614466986;"/3";275
"1196";0.226423880011764;2.93148609156835;2.56085595406646;1.2258051639144;0.0735155430922369;0.281248954388765;4.02396725419365;0.382715065398396;0.426517292880941;1.44201844851864;-5.21837269328466;"No change";276
"2196";0.226423880011764;1.7288961038961;2.03282957574167;0.533505451276736;0.0468476963141026;0.064381330877772;2.29113381862114;0.323887127462358;0.477792086473064;1.2501253384952;-4.79942423483921;"/2";276
"3196";0.22615776837207;0.990566037735849;1.47704368916499;0.239854790036318;0.030949312097886;-0.0517047391639196;1.23268231870624;0.860134913405262;0.953927215773996;1.5531051316618;-3.45355818118067;"/3";276
"1197";0.322321341044996;3.35386253041363;2.34231895330947;0.750022464671175;0.126705004501801;0.520971297965086;5.18496434267218;0.678100263499918;1.32322191770723;1.92717658345193;-4.15663094042487;"No change";277
"2197";0.322321341044996;2.61463844797178;2.09333210465058;0.325905916551718;0.0912325320512821;0.238667007148658;3.55621953229766;0.721331626465532;1.06451098579934;2.66955656955372;-2.80052155564338;"/2";277
"3197";0.322566273112052;2.09800918836141;1.87243555538201;0.0766860197326353;0.0624865363625919;0.0860361374057741;2.56460550368111;0.627663380425987;1.44832955693138;2.85587244059258;-2.22523634784445;"/3";277
"1198";0.350700911675326;3.34744933612858;2.25602018588221;0.643445042018541;0.126953693352341;0.478946251154026;5.02666107896064;0.417749631514611;NA;2.19437234294522;-3.61346993601595;"No change";278
"2198";0.350700911675326;2.63983903420523;2.01853946565932;0.220901994313897;0.0832343149038462;0.201460340475875;3.30277859163062;0.533389958292556;0.957036029358523;2.36281723016358;-3.03583564257785;"/2";278
"3198";0.350684389000272;2.08695652173913;1.78357543163422;-0.0694041921634334;0.0506010167738971;0.0787066338074583;2.23928766740227;1;1.44048915474357;2.91556325833213;-1.81908419058525;"/3";278
"1199";0.405695520047054;3.44412226652169;2.13882143860531;0.38390844045651;0.142088647959184;0.492836816945855;5.11102803335341;0.534112725546355;1.28749937560911;2.16690796358585;-3.31606258053461;"No change";279
"2199";0.405695520047054;2.80383091149273;1.93313901610512;0.0171047480056979;0.0897953125;0.238227952848009;3.44603312194559;0.601278836661859;1.33709681683756;2.24637898789952;-2.79730094094334;"/2";279
"3199";0.405559268334942;2.2766631467793;1.72519909382805;-0.232595287736676;0.0566893932866115;0.0789701367814575;2.54143327211623;0.731437650439889;1.36933535757549;3.11561142395743;-1.1637301711874;"/3";279
"1200";0.370821271722173;3.6431420233463;2.28488158237047;0.528619373078545;0.167528343770532;0.617836848027211;6.19102802588624;0.543446588414771;NA;3.29218462111553;-2.4066448530991;"No change";28
"2200";0.370445637973581;3.18849916487712;2.1525988959845;0.242947881984128;0.123085538033625;0.322410207896541;4.93018486114258;0.584337963169031;NA;2.97575487838861;-2.29484908940629;"/2";28
"3200";0.370821271722173;2.65486725663717;1.9684297357757;-0.102703038338645;0.0861059058397021;0.258944286965573;3.66031955502966;0.644244674984184;1.2936446214508;3.20729812054624;-2.00087957989788;"/3";28
"1201";0.293005885015844;3.30011587485516;2.42152016623691;0.860002357010458;0.120198739095786;0.476917786138879;5.3150389073579;0.467089409773315;1.3159069302041;2.61651922067445;-3.24813051989193;"No change";280
"2201";0.293005885015844;2.43175328383781;2.11617509795604;0.232060385039847;0.0946730549081314;0.400884597322292;4.15520073453208;0.759142209534228;1.38164033655964;2.99618963843714;-2.4044809670902;"/2";280
"3201";0.291710024280264;1.62114537444934;1.71512795835298;-0.243064845906509;0.0820284598214286;0.426317950561972;3.58093448329933;0.780551176063498;1.41737217630413;2.84868352513177;-1.9371040833429;"/3";280
"1202";0.382610909913988;3.39318198624566;2.18250482734329;0.468442327098929;0.138598000601029;0.504826037638047;5.47717340444181;0.64254434475659;1.30670941342206;3.94617101228288;-2.23566922231041;"No change";281
"2202";0.382610909913988;2.6641852770885;1.94063500590294;-0.0770724264872;0.0988473463367131;0.459867843847829;4.30564744781201;0.728013947288152;1.41034381207188;5.16993760316307;-1.44119186511137;"/2";281
"3202";0.38423517169615;1.94690265486726;1.62274021519882;-0.628209324053773;0.0769518849206349;0.483298748440299;3.58482473380057;0.905517967445404;1.51787097648045;4.31214781922051;-0.917983110068886;"/3";281
"1203";0.322119737437755;3.18454106280193;2.29114013249195;0.727591940717539;0.107502668967141;0.378131158204558;4.66613469534403;0.63840363087318;1.34293862512607;2.56905763653983;-3.37947929979113;"No change";282
"2203";0.322119737437755;2.20375640295959;1.92299530737143;0.0804581241156646;0.0713514087740591;0.212511534468376;3.27746326242545;0.605848706577905;1.41631001697324;2.98147973699293;-2.78214076211803;"/2";282
"3203";0.323216556827379;1.43192488262911;1.4884523367378;-0.389302192951531;0.0515598648313492;0.151604605127813;2.50285467417444;0.81627266355708;1.51637724413265;5.92076853540931;-0.708879020478359;"/3";282
"1204";0.385217944271014;3.62782321602761;2.2425788192463;0.491405652477587;0.175950489062004;0.734533625956564;6.46607611810544;0.653272616864526;1.34093581828073;4.26200832861433;-2.11534253130574;"No change";283
"2204";0.385217944271014;3.33090379008746;2.1571896914491;0.25238912083917;0.141046963163058;0.593794117536769;4.92349956619979;0.7731609148486;1.26549851366951;3.6191043911754;-1.97013460901938;"/2";283
"3204";0.385217944271014;3.14174757281553;2.09872521280138;0.0312959532938292;0.114928540426587;0.534466402529948;4.19939394321392;0.831326044073357;1.47487094042241;3.26186792823549;-1.74103865917788;"/3";283
"1205";0.309949127066713;3.55609437657372;2.44000995859958;0.82721679337403;0.154194206473698;0.687101288296459;6.15006707361518;0.41799495763133;1.32141219639283;2.63502066069684;-3.27906877030156;"No change";284
"2205";0.309949127066713;3.15927136851938;2.32168852263504;0.573152423394235;0.124826247171622;0.486834217990497;4.60378472705508;0.763462732087149;1.40897824334062;2.34858103591725;-3.20441276284065;"/2";284
"3205";0.309949127066713;2.8665785997358;2.22446629430331;0.284095702861439;0.0959576512896825;0.358988104661258;3.65857111556267;0.752048365350831;1.44288684131854;2.22953230875659;-2.66328178957933;"/3";284
"1206";0.34616718695803;3.53891115564462;2.32465251800798;0.639745293036011;0.158296443678022;0.681034706924994;6.0785174404355;0.572946617037549;1.35453415606279;3.45322923794775;-2.56654040166659;"No change";285
"2206";0.34616718695803;3.13536379018613;2.2035786302062;0.300551402051058;0.125952423947056;0.498542626922202;4.56008254118378;0.604534767912053;1.37671943433571;2.61209430928302;-2.39190101853886;"/2";285
"3206";0.34616718695803;2.8456865127582;2.10663776480753;-0.0311287295563027;0.0982045200892857;0.419288088710119;3.90672385465023;0.701811420336897;1.38951700575582;2.06132551587231;-2.24545558464759;"/3";285
"1207";0.227049369869349;3.66900063653724;2.78250711560047;1.29601534321389;0.144649470766467;0.829022370080142;7.18539399425822;0.816452001842167;1.3951667801559;3.1995622291511;-2.89873126321225;"No change";286
"2207";0.227049369869349;3.40762812872467;2.70860428259179;1.07843576671788;0.135286463927436;0.725251607093359;5.43155130467541;1;1.45071843231325;2.62040857801298;-2.83471753872803;"/2";286
"3207";0.227049369869349;3.17274167987322;2.63718389407063;0.80609019414655;0.134481646825397;0.620243209424834;5.11673987502393;0.883414946361146;1.46250562144131;2.60211048731305;-2.30884816148361;"/3";286
"1208";0.284339229968783;3.72999898342991;2.57399524303043;0.974068398883283;0.168116448275438;0.80689849302194;7.11326144228475;0.706910388771384;1.29358405150004;2.76782081030795;-2.27005265170703;"No change";287
"2208";0.284339229968783;3.48053137883646;2.50477225911127;0.79304555890504;0.150078557983545;0.65457558038636;5.52043180610266;0.697042379700265;1.32239175656829;2.33193438184899;-2.20139559485356;"/2";287
"3208";0.284339229968783;3.23239436619718;2.43081043437293;0.636273386078987;0.13187748015873;0.54254618012364;4.99647377307308;0.773247231317816;1.35505678237;2.04441184619445;-2.14058659025795;"/3";287
"1209";0.146953405017921;3.57553107789142;3.19175343348643;1.94741727257258;0.101406145783058;0.80504008692519;6.59256447060548;1;1.45446505819304;2.79449392203339;-3.44751921070372;"No change";288
"2209";0.146953405017921;3.27272727272727;3.1032633807748;1.63155096964177;0.102364023028012;0.63108799768447;5.47620062386819;0.722467287844391;0.953798098076606;1.70020234336823;-3.26610633184599;"/2";288
"3209";0.146953405017921;2.93261455525606;2.99353407992551;1.30486138507434;0.0949076140873016;0.510130892727649;4.90004862570195;0.180543714409107;0.724423775148337;1.45547246316556;-3.17909495485636;"/3";288
"1210";0.599134948096886;3.69228992203292;1.81851525791602;-0.398362204017382;0.156638568584458;0.570123596348772;5.56988198785848;0.668911596938951;1.2491380490243;3.52923152531919;-0.935593484128684;"No change";289
"2210";0.599134948096886;3.29937686263885;1.70600203840252;-0.616182741340902;0.0897760287827252;0.317631620726369;4.05654587311042;0.867466030151251;1.31464644477598;3.68376935108052;-0.596014189980316;"/2";289
"3210";0.597859977324263;2.89127105666156;1.57609492150996;-1.04870154679387;0.0557826195381999;0.114109622730992;2.82560611223132;0.910473884124479;1.41180132050374;3.45438495501364;-0.308301359654517;"/3";289
"1211";0.286836385935485;3.52859433458044;2.50974289576963;0.906616854992676;0.138895224588533;0.544620473983591;5.74671493672653;0.413327849276383;NA;2.31420021822108;-3.29340495819098;"No change";29
"2211";0.286489330817245;2.90324696621843;2.31588373743383;0.520432062097533;0.10102636854303;0.186999255365076;4.25669029114337;0.486700472969654;NA;2.27067394509648;-3.0866971394527;"/2";29
"3211";0.286836385935485;2.15744892874938;2.01776978183078;0.260802257260942;0.06956104782349;0.0901163281900169;3.14016332550393;0.657792809590298;0.512916449287814;2.5943376361633;-2.69043178953997;"/3";29
"1212";0.737439446366782;3.85350975975976;1.65355565969319;-1.0379298031837;0.146929111914666;0.693647692099648;6.41819052086432;0.684916907735943;1.29013913426316;3.67894402546792;-0.320271992150235;"No change";290
"2212";0.737439446366782;3.68840579710145;1.60976563215373;-1.27738876354049;0.0933353786590394;0.502787707134296;4.78787331737719;0.83937305519626;1.36287894146896;3.10980414528948;-0.254780636257392;"/2";290
"3212";0.734623015873016;3.50704225352113;1.56317083434685;-1.36183722543403;0.0551424115319205;0.395341652144321;3.7691727346148;1;1.33183881000319;2.41134811433413;-0.193996588374458;"/3";290
"1213";0.76916955017301;3.82968194700616;1.60522560959681;-1.21484324278696;0.117768531594903;0.586981839454405;5.82375698879608;0.635967307028811;1.2561657392355;3.96693645480098;-0.352383621102913;"No change";291
"2213";0.76916955017301;3.6293542074364;1.55149858057204;-1.46810013081172;0.0572200400046382;0.380511718774738;3.87469557396818;0.919696491469953;1.32981163733266;3.21722958611676;-0.253709781255899;"/2";291
"3213";0.769274376417234;3.40270135067534;1.48687720779861;-1.95303649657937;0.0300358124018838;0.221187088398195;2.80420888025136;NA;NA;1.72831256841585;-0.121937059843603;"/3";291
"1214";0.576262975778547;3.65545814819263;1.84741260099377;-0.273528766038904;0.163547299577209;0.701264640862419;6.11934277789266;0.877328234108028;1.42087770198732;5.58897831859876;-1.31589072052992;"No change";292
"2214";0.576262975778547;3.35386370116909;1.76130419218448;-0.611127650178348;0.107806702226345;0.634061441219177;4.34127955295525;0.917104596735699;1.54582173246805;6.53612400209398;-0.523594224404791;"/2";292
"3214";0.575432256235828;3.22354813046937;1.72311642741024;-1.1435301980933;0.0688247113749346;0.527727081702932;3.82287850542411;1;1.72454128562683;4.59212483156895;-0.288107332930229;"/3";292
"1215";0.459446366782007;3.49435155896972;2.0288808893794;0.15641572277241;0.154661986731141;0.654924178210528;5.81888959991789;0.728570997478279;1.41573570316034;6.34301431728515;-1.43725990008289;"No change";293
"2215";0.459446366782007;2.97811380819737;1.86902321467181;-0.323343620969913;0.11817497358792;0.629310215302511;4.33298319619187;0.802117329104821;1.58666451261813;6.94767363358598;-0.752008651757999;"/2";293
"3215";0.459856859410431;2.52387096774194;1.70263383436017;-0.793263521225599;0.0933750122645212;0.594541878326772;3.87167487790004;1;1.69239238325761;5.23266190339195;-0.431469965243493;"/3";293
"1216";0.337854671280277;3.5858254813601;2.36212814992715;0.692210737644496;0.163634811538886;0.711459706706683;6.36807104863274;0.819958086442377;1.14460900864485;3.64670271443515;-2.57175446670354;"No change";294
"2216";0.337854671280277;3.21270161290323;2.25225164972014;0.403307134938321;0.132611752087199;0.556819349338461;4.4515683049642;0.786168223666959;1.42130744528501;3.07161887050047;-2.40219516152343;"/2";294
"3216";0.339037698412698;2.90961262553802;2.14966392697781;0.185571511652467;0.11264226844584;0.41587407409889;4.07932754797889;0.811524697477187;1.49094268077875;2.69846739304264;-2.22175776386009;"/3";294
"1217";0.537835132429727;3.8023138832998;1.95581300915787;-0.139153478508608;0.198631734983783;0.752450617995784;6.99351109215441;0.602720233389476;1.17736904856514;4.1178206731409;-1.76926196440589;"No change";295
"2217";0.536852228189868;3.59567002612915;1.90176275365529;-0.295805993292581;0.149002069921886;0.56620048801185;5.58254781944492;0.67568569679728;1.299901473718;4.24283249593065;-1.67489619643453;"/2";295
"3217";0.537835132429727;3.38550400596236;1.8397060002956;-0.430243572717995;0.111672061541853;0.447723811027443;4.47575136310489;0.823219264641944;1.15475558022818;3.86197885697095;-1.57717447364005;"/3";295
"1218";0.545879212545879;3.84391726690015;1.95184951837175;-0.171081589600585;0.207860431377498;0.819334885072696;7.37194240899285;0.751673242491426;1.26002841830156;7.94839002564613;-0.988927074221974;"No change";296
"2218";0.545697851647554;3.69369627507163;1.91231749891889;-0.300324593438404;0.167588435326726;0.727808336993627;6.35886742375843;0.807004878903627;1.33785139080511;7.33732283142399;-0.94001306486629;"/2";296
"3218";0.545879212545879;3.57160173160173;1.87837170963999;-0.438129544022562;0.137294597870408;0.670325889335584;4.89505995306838;0.837315828427482;1.3844170217607;6.41877867070204;-0.897676006589963;"/3";296
"1219";0.617734851969086;3.81182481751825;1.81980398491617;-0.466588931685099;0.184756947245554;0.749596184254341;6.68327822975831;0.667113691335106;1.44579451403934;6.87405282129129;-1.3004891208346;"No change";297
"2219";0.61774205254754;3.64369682405663;1.77468307662525;-0.673678371854811;0.133153360452785;0.559789166042947;5.5025645262805;0.692676227420272;1.31247830653242;4.30483175464122;-1.20225656367939;"/2";297
"3219";0.617734851969086;3.46780843640977;1.72521877562045;-0.793082365644483;0.0937592740978158;0.460462215532793;4.25607324117809;0.832577274416968;1.3340092894927;3.70864377529905;-1.13885616934469;"/3";297
"1220";0.466854241629016;3.7336243697966;2.07911762924783;0.139073228352482;0.190955360518677;0.704886193001159;6.53180355682966;0.438743931854031;1.19336861102234;3.18103943802697;-2.29592496294616;"No change";298
"2220";0.466713238496153;3.43989290495315;1.99748059886842;-0.0684031840212269;0.142322073693026;0.447128127851119;5.22644553788072;0.430455243257873;0.853842549389391;2.73801629373144;-2.22833197242582;"/2";298
"3220";0.466854241629016;3.13695450324977;1.90499061229364;-0.216514555336706;0.100202122337539;0.288184423421711;4.01126332833751;0.493759157201857;1.3026669087622;3.57465412287777;-1.61399335836618;"/3";298
"1221";0.459558657756856;3.75981161695447;2.10185754398769;0.158103804093712;0.197555846253228;0.737808029219005;6.75971417999152;0.457570785638847;1.17173261638306;3.66801624548427;-2.11589035138787;"No change";299
"2221";0.46028088256641;3.49443954104148;2.0270913641829;-0.0448242243220294;0.15538781656327;0.530610589777955;5.47273171375877;0.51606412195565;1.27282073125327;3.75871127679124;-1.94326450105024;"/2";299
"3221";0.459558657756856;3.19123687813784;1.93789726745475;-0.241429354753962;0.119917985767233;0.402992877158005;4.37523426649283;0.569863174887807;1.00541901506878;3.41654158479168;-1.84450191842219;"/3";299
"1222";0.365359420036684;3.34688022950036;2.21490233463681;0.581284374978187;0.130649146818922;0.476561528816583;5.15430066159176;0.548224110754227;1.3433552063222;3.04641723443456;-3.06059110685306;"No change";3
"2222";0.365359420036684;2.65476591444931;1.9832301804728;0.150689217127636;0.0851991220140259;0.28215154052089;3.44243905750675;0.679403331285847;1.40766499978156;2.54179212236943;-2.85949687997972;"/2";3
"3222";0.364499988979259;2.03671970624235;1.7205692842898;-0.168866875766972;0.0529242621527778;0.244321822142491;2.52220456803245;0.797309871063919;1.46381979209319;3.62576859130972;-1.68588331585379;"/3";3
"1223";0.368458548638729;3.64134318860443;2.29077968185364;0.52813605770282;0.169200474221199;0.62054529931151;6.1430496151858;0.497972783686833;NA;2.77319100648198;-2.71832929307686;"No change";30
"2223";0.369311583684134;3.18987037926068;2.15609487352951;0.210331274816936;0.12391834520003;0.335959769758333;4.88288678417095;0.475850909164254;NA;2.67039233530055;-2.47724266895946;"/2";30
