"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd";"Site_ID";"Method";"Type"
"3295";0.137699828246796;1.2212389380531;2.18254498699313;1.07041908758627;0.0777843529238618;0.674428340535267;3.90250508619115;0.887147027152685;1.76825548240134;5.56039477217161;-1.97884861550548;399;"rejection";"Obs"
"153";-0.26762481817052;0.903896738719859;0.573104277027174;0.439892949497774;0.968177514502626;1.10085886567842;1.09733935462277;0.585487873965115;0.0755053879081598;1.31412892642875;1.13945031301722;399;"rejection";"Sim"
"3296";0.296076099881094;0.51;0.543794210244475;-0.49002921034517;0.0290055926216641;0.0955548327641352;1.48660166796583;0.903834537168632;1.40982376212727;4.42442556071503;-0.913026149660364;400;"rejection";"Obs"
"154";-0.350710900403587;-0.566655907748722;-0.048851412882922;-0.131075169785888;-0.0596212405091474;0.120431954034632;-0.130122364711199;0.329156272711798;-0.457910084180699;-0.875479301242828;-0.98461073733219;400;"rejection";"Sim"
"3297";0.140144008455542;0.0606060606060606;-0.838275627679802;0.13556953779503;0.0185385392137624;0.0587464711023731;0.91587026915657;0.446583620253147;0.488198364004899;1.22646248512019;-4.15059410754072;401;"rejection";"Obs"
"155";0.70906515829535;0.199003009164757;-0.397388227042351;-0.359618599634655;-0.901574330660489;-0.170944497105714;-1.00394780119794;0.135323580941902;0.561478574319774;0.319964113821589;0.116764853478698;401;"rejection";"Sim"
"3298";0.164123398071079;0.138888888888889;-0.166944319195272;-0.0608159581441518;0.0260016025641026;0.0589664572715419;1.40399530129388;0.561993495165187;0.482982430845409;1.39612369207415;-3.67823476460252;402;"rejection";"Obs"
"156";-0.697304035422428;-0.70574325932322;0.288224491515217;0.0978362863141953;-0.135383965278447;0.169859021229629;0.223669646468049;-0.0527012306254639;-0.59347397927286;-0.679755019375267;-0.763954214217931;402;"rejection";"Sim"
"3299";0.255714096974501;0.519337016574586;0.708493018295643;-0.303744362202757;0.0614488283294087;0.372032438359249;2.75200055754503;0.899915146520671;1.62379362060127;4.89846670764398;-1.19529082398237;403;"rejection";"Obs"
"157";-1.19975348192999;-0.770268592992602;0.98564279715678;0.159466058230542;0.957131160035787;0.713408994592063;1.00333515247262;0.267767251785916;0.121149296099541;-1.06464380032676;-1.31864583801203;403;"rejection";"Sim"
"3300";0.164354604307042;0.350877192982456;0.758409969729483;0.0346373090847561;0.0608118908621141;0.581520532734224;2.97098729065856;0.883103674841849;1.70731774877194;4.37763979160481;-2.19129687770294;404;"rejection";"Obs"
"158";-1.08148799700464;-0.198906735759321;1.21384166003693;0.588660523799476;1.21140338963791;0.659204804771375;1.13432251942912;0.293120640633917;0.82874763581615;-0.726540108043207;-0.823023789057809;404;"rejection";"Sim"
"3302";0.205112960760999;0.357142857142857;0.554575006320375;-0.0935790234573569;0.0368560104330194;0.259144789089799;1.8806372208253;0.717639119649445;1.35656178645087;4.20903090438029;-1.77524966026424;405;"rejection";"Obs"
"159";-1.13317546295853;-1.04219798515885;0.703460219919421;0.217937966836895;0.522236446580357;0.620081221567115;0.711343496250819;-0.262415281994782;-0.815163162519832;-0.939259386214974;-1.12478637865143;405;"rejection";"Sim"
"3303";0.228101466508125;0.978021978021978;1.45574158369441;0.182617000963796;0.0425622833267923;0.227182813272627;2.23409191156246;0.624979089849637;1.36148900603721;3.68502527515589;-1.98100146886658;406;"rejection";"Obs"
"160";-1.67695752893099;-1.27504468239903;1.51290162606822;1.0173460807586;0.812921458033874;0.872901880118239;1.06504853937288;-0.00326615428567594;-0.942374463314449;-0.839480835543766;-1.0361630477305;406;"rejection";"Sim"
"3304";0.182190513938433;0.435643564356436;0.871771476592867;0.0271710551677807;0.0409458194335426;0.163852008131101;1.96280248256724;1;1.22507340399605;2.22068982034822;-2.71820863922056;407;"rejection";"Obs"
"161";-1.18790132404534;-0.810728612076248;1.08031768932144;0.417600182770251;0.745353821445381;0.790112412196713;1.01738914640284;0.0236774713849676;-0.865857296406392;-0.376943263906651;-0.14574432565567;407;"rejection";"Sim"
"3305";0.192792971330427;0.64;1.19985125059685;-0.0518876344062152;0.0482922676282051;0.334080520744422;2.32000370986857;0.802157341167896;1.36755215412738;2.85943332954991;-2.56792643617122;408;"rejection";"Obs"
"162";-1.63096876169757;-1.19007219464379;1.5198256755372;0.804057765678123;0.751883377209529;1.08502410843626;1.14608415373012;-0.432790443609303;-0.957573430544342;-0.840503128594733;-0.849145651264499;408;"rejection";"Sim"
"3306";0.216508125247721;0.3125;0.366976392425577;0.0988012377145604;0.0315953484759288;0.313931223868178;1.76353155405943;0.899451445661756;1.57947688726284;5.47047368021779;-1.2272296664902;409;"rejection";"Obs"
